Gene	p	FC
4930578I06Rik	0.852979070016756	-1
Dcp1a	0.776531943344648	1
Sap18	0.780874533500839	-1
Ska3	0.777375963803006	-1
Prss52	0.510031756762386	1
Mrpl57	0.480827259776405	-1
Zdhhc20	0.528812891521879	1
Hmbox1	0.482123182376538	-1
Micu2	0.859939948692616	1
Fgf9	0.328446422931427	-1
Ints9	0.441198343930796	-1
Extl3	0.155376517677432	-1
Cab39l	0.507378319875632	1
Cdadc1	0.0485482004939531	-1
Atp8a2	0.658683096748287	-1
Amer2	0.0692349856610609	-1
Mtmr6	0.519509533311292	-1
Spata13	0.0488705324344361	1
Cacna2d3	0.25993377789223	-1
Mipep	0.544318649609023	1
Wnt5a	0.992580952911453	-1
Esd	0.774482998612889	-1
Lrrc63	0.741549690426131	1
Lcp1	0.000506248758634402	1
Cpb2	0.560261204510177	-1
Zc3h13	0.991092101225847	-1
Slc25a30	0.733155431762692	1
Gpalpp1	0.918456780606066	1
Nufip1	0.715294857997139	-1
Tsc22d1	0.664492087349192	-1
Enox1	0.408319746006373	-1
Dnajc15	0.0645682203218148	-1
Epsti1	0.754511913189676	1
Tnfsf11	0.280884293181764	1
Akap11	0.39145788165362	1
Rgcc	0.860188428173549	-1
Tdrd3	0.246275147151882	-1
Naa16	0.620806462625027	1
Diaph3	0.0312959528462078	1
Mtrf1	0.848645315615943	-1
Wbp4	0.0442480003529405	-1
Sugt1	0.648379020405801	-1
Cnmd	0.539140374062666	1
Olfm4	0.927796591068286	1
Elp3	0.290986184510126	1
Scara5	0.183887514858647	1
Pbk	0.0576956252705791	1
Esco2	0.330493633727961	1
Ccdc25	0.832944095033524	-1
Clu	5.74716600168939e-05	1
Adam2	0.660865460138764	-1
Ephx2	0.818265969314664	1
Chrna2	0.510663837837052	1
Trim35	0.939355928960528	1
Stmn4	0.0399924886927009	-1
Dpysl2	0.564173622132643	1
Bnip3l	0.819975737548432	-1
Ppp2r2a	0.42668923528559	-1
Ebf2	0.619766260661236	-1
Nefm	0.00681300237641263	-1
Nefl	0.283812727865539	-1
Adam7	0.237319026730872	-1
Adamdec1	0.852047164821668	1
Nkx3-1	0.642463718829199	1
Pibf1	0.701853074625527	-1
Bora	0.159477340519151	-1
Tnfrsf10b	0.562290352478606	-1
Rhobtb2	0.0152832696100709	-1
Klhl1	0.415562508862904	-1
Pebp4	0.477725560704024	1
Bin3	0.643782649341823	1
Pdlim2	0.365442377353784	1
Sorbs3	0.0104301565709011	1
Ppp3cc	0.617771238882145	-1
Slc39a14	0.279574526874672	1
Fam160b2	0.340656702257717	-1
Hr	0.354656547395154	-1
Sftpc	0.607997068003347	1
Bmp1	0.896277144480165	1
Dmtn	0.952640032511951	-1
Xpo7	0.617097441684718	-1
Fgf17	0.554608235496266	-1
Dok2	0.936304608135972	-1
Gfra2	0.764407395673259	-1
Rb1	0.512848862627808	1
Rcbtb2	0.825892355945637	1
Itm2b	0.336447846937745	-1
Med4	0.680918015553063	-1
Sucla2	0.345624326991894	-1
Uchl3	0.776618343668984	1
Gpc5	0.752201215047443	-1
Spry2	0.034038933312323	-1
Rbm26	0.636741240429923	1
Rnf219	0.463049740709034	-1
Ednrb	0.61939886338624	1
Scel	0.680811343292151	1
Fbxl3	0.309291059173608	-1
Cln5	0.0210316501361558	-1
Acod1	0.980314156776049	-1
Dct	0.916551413148038	1
Tgds	0.962123713602975	1
Gpr180	0.239080944320222	-1
Cldn10	0.332883560206449	-1
Dnajc3	0.920371415943568	1
Mbnl2	0.307619866678265	-1
Nipbl	0.226612382947266	-1
Nup155	0.899293535735469	1
Gdnf	0.795926191282341	1
Osmr	3.70997677325903e-06	1
Fyb	0.0012762860549374	1
Dab2	0.00251447461423204	1
Ttc33	0.321350560086669	-1
Mroh2b	0.832374165934064	1
Rab2b	0.624348026920115	1
Mettl3	0.74838963713948	1
Dad1	0.88873716504204	1
Lrp10	0.0675806352179034	1
Rem2	0.572201334836731	-1
Haus4	0.691484956897995	1
Ajuba	0.0746677911063158	1
4931414P19Rik	0.181692006973389	-1
Slc7a8	0.559618085124637	1
C6	0.878817272654259	1
Fbxo4	0.321638235235978	1
Acin1	0.535105823229926	1
Oxct1	0.218724459694007	-1
Gm5546	0.667211887690139	-1
Drosha	0.849747358663046	1
Psmb5	0.918669565578332	-1
Pabpn1	0.360892657748549	-1
6030458C11Rik	0.163772445901617	-1
Pdzd2	0.509920327482148	-1
Slc22a17	0.57496271117577	1
Golph3	0.092554076655353	-1
Zfr	0.224534033623866	-1
Efs	0.373933824011844	1
Ngdn	0.501008026665072	-1
Sub1	0.853347319976237	-1
Npr3	0.571949422188371	-1
Jph4	0.432705967224993	-1
Dhrs2	0.967193976115624	-1
Dhrs4	0.499196325399913	1
Carmil3	0.367265872954421	1
Cpne6	0.953485264127703	1
Dcaf11	0.711392760219907	1
Fitm1	0.749225945804154	1
Psme1	0.0450388148263319	1
Emc9	0.592347824578996	-1
Tgm1	0.16552786022229	1
Cideb	0.241729444466359	-1
Adcy4	0.645005949586101	1
Ripk3	0.840591755712682	-1
Sdr39u1	0.425095599715478	-1
Zscan26	0.849095216996974	-1
Atp12a	0.376896467396757	-1
Sema5a	0.799722602432399	1
Cct5	0.672735338960043	-1
Cmbl	0.891750178479261	-1
Ropn1l	0.668888323178152	-1
Ankrd33b	0.523208975427578	-1
Ctnnd2	0.439775804867243	-1
Tars	0.692517011335972	-1
Slc45a2	0.873504711567376	1
Amacr	0.844753860918262	1
Skor1	0.54221692575922	1
Rai14	0.234338138494008	1
Brix1	0.553134736123093	-1
Rad1	0.610434010410053	-1
Nadk2	0.936020692426901	-1
Mtdh	0.831127670356402	1
Laptm4b	0.705965536579532	-1
Sdc2	0.5595755436666	1
Dnah5	0.838531170378638	1
Trio	0.159788592458245	-1
Ank	0.713471862674734	-1
March11	0.028645036586455	-1
Retreg1	0.630359337371951	-1
Myo10	0.159752321445337	1
Rnf19a	0.671380607278772	-1
Pabpc1	0.478883004994721	1
Ywhaz	0.909433713652093	1
Grhl2	0.891049167597939	1
Rrm2b	0.759946388650741	1
Atp6v1c1	0.213940826881711	-1
Baalc	0.275089170951677	-1
Fzd6	0.358610441181901	1
Slc25a32	0.656743089421276	1
Dcaf13	0.786300797005002	-1
Dcstamp	0.502546163374845	1
Dpys	0.637432658111858	1
Lrp12	0.770841160237508	1
Zfpm2	0.10877222110213	-1
Oxr1	0.341237758263894	-1
Angpt1	0.947938630377834	-1
Csmd3	0.0911456063779078	-1
Eif3h	0.563499925808766	-1
Utp23	0.214943038611607	-1
Rad21	0.744989320378712	-1
Slc30a8	0.576812130313833	-1
Cdh10	0.344850717722912	-1
Shcbp1	0.938825476092318	1
Rida	0.487336142291661	-1
Matn2	0.586796868855092	-1
Pop1	0.813067969397447	-1
Stk3	0.996364560101116	1
Khdrbs3	0.0708541759436691	-1
Zfat	0.689848481981748	-1
Eif3e	0.962381380197331	-1
Emc2	0.389934335046099	-1
Eny2	0.847636056917125	1
Ebag9	0.975610287547929	-1
Sybu	0.482410211596016	-1
Kcnv1	0.00184276135606204	-1
Myc	0.189653011390075	1
Washc5	0.395869508632026	-1
Sqle	3.84452382240682e-07	1
Mtss1	0.242241945869371	1
Ndufb9	0.0799951608011776	-1
Klhl38	0.645725895647994	1
Fbxo32	0.873273772973971	-1
Wdyhv1	0.933323247070914	-1
Atad2	0.514840265456682	-1
Zhx1	0.550220972127115	-1
Gm29394	0.906214883713309	-1
Tbc1d31	0.112037070056783	1
Derl1	0.318767366547373	1
Has2	0.794729913099775	-1
Mtbp	0.631159644919232	-1
Mrpl13	0.733093632855	1
Col14a1	0.382825613419128	-1
Sla	0.258562700075936	1
Lrrc6	0.737816662711718	-1
Adcy8	0.129319421891333	-1
Asap1	0.234558079291684	-1
Fam49b	0.202220956738059	-1
Wnt7b	0.474662408367371	1
Ppara	0.350141656909581	-1
Gtse1	0.968163328484503	-1
Trmu	0.863106940390125	-1
Brd1	0.755660639356837	1
Ttll8	0.0102249041982508	1
Tef	0.185731526029586	-1
Zc3h7b	0.618238753661576	-1
Rangap1	0.316856611839772	1
L3mbtl2	0.548636597222527	1
Rbx1	0.62579759000523	1
Xpnpep3	0.823703601606001	1
St13	0.237198406213595	-1
Slc25a17	0.963016697041462	1
Adsl	0.795440189802155	-1
Fam83f	0.605732047388901	1
Mief1	0.393529539192487	-1
Tab1	0.429403486230904	1
Syngr1	0.786636496346069	-1
Cacna1i	0.705558310836559	1
Deptor	0.348899191867152	-1
Dnal4	0.406954425798487	-1
Nptxr	0.644056392983608	1
Dscc1	0.930419285292555	-1
Enpp2	0.011363465975829	1
Josd1	0.107498763421806	-1
Tomm22	0.046086797906375	-1
Cby1	0.996442248700137	-1
Dmc1	0.896857119938378	1
Ribc2	0.627912707810218	-1
Smc1b	0.214932465858827	-1
Csnk1e	0.90394909268467	1
Fam118a	0.753367775168264	1
Upk3a	0.530590458213492	-1
Sh3bp1	0.91701979599352	1
Samm50	0.335707009944878	1
Parvb	0.0476336868265126	1
Parvg	0.582506246459928	1
C1qtnf6	0.631179845801555	-1
Efcab6	0.293972260147258	-1
Ttll1	0.395366960806211	-1
Myh9	0.0606877462664796	1
Cyp2d26	0.964073948173511	-1
Adamts20	0.581084254723366	-1
Ndufa6	0.286742502918376	-1
Twf1	0.415181945219471	1
Smdt1	0.0387236563719082	-1
Naga	0.000628886408446671	1
Nell2	0.512604872969052	-1
Wbp2nl	0.31717715333055	1
Sept3	0.835461074290908	-1
Slc38a2	0.900879577179931	1
Srebf2	0.070701083644859	1
Slc38a4	0.819446174186485	1
Rpap3	0.266563534368531	1
Endou	0.65190917118756	-1
Rapgef3	0.152628779163652	1
Xrcc6	0.617825963978779	1
Desi1	0.35934296048716	-1
Pmm1	0.343247315746141	-1
Hdac7	0.0806245543817451	1
Polr3h	0.976126721713812	1
Aco2	0.709409365637976	-1
Vdr	0.654794977902732	-1
Col2a1	0.895524680602499	1
Hoxc5	0.885925838668538	1
Gtsf1	0.651381580977414	-1
Nckap1l	9.97143907335713e-10	1
Pde1b	0.253329718377274	-1
Ppp1r1a	0.631163585637246	1
Glycam1	0.301911495665176	1
Shisa9	0.712719185282789	-1
Tnfrsf17	0.704380896616511	1
Txndc11	0.372675614120731	-1
Litaf	0.765188200380011	1
Prm1	0.678196964563002	1
Nubp1	0.752619503007491	-1
Ciita	0.262787582351006	-1
Emp2	0.973488129188948	-1
1810013L24Rik	0.118639560576996	-1
Bcl6	0.923534905680142	-1
Trp63	0.503625099759266	1
Cldn1	0.465207336277358	1
Il1rap	0.140749519627305	-1
Anks3	0.864429209723418	1
Nudt16l1	0.968813773844184	1
Mgrn1	0.642835061433766	-1
4930562C15Rik	0.898262809144894	-1
Srl	0.500506335290264	-1
Crebbp	0.914449977077541	-1
Fgf12	0.180455313252446	-1
Plaat1	0.43713529007194	-1
Zfp251	0.961089650165438	1
Hes1	0.581808358793264	-1
Zfp263	0.84047379327539	1
Atp13a3	0.191483760307673	-1
Mefv	0.822500066785581	-1
Glyr1	0.891573163090955	-1
Tmem44	0.354425787435409	-1
Lsg1	0.380323533043474	1
Rogdi	0.378231806923212	1
4930451G09Rik	0.82844285791805	-1
Eef2kmt	0.297497815464276	1
Ercc4	0.175127224867236	1
Gpt	0.69044039044274	-1
Apod	0.995755754736163	-1
Adck5	0.841716445252662	1
Cyc1	0.792804360289222	-1
Sharpin	0.780070171425785	-1
Maf1	0.244407441932319	-1
Hgh1	0.0157502945208043	-1
Dgat1	0.982934879083123	1
Hsf1	0.726509934055872	1
Bop1	0.317572923099227	1
Mroh1	0.535845157190563	1
Fbxl6	0.0748338607995324	1
Slc52a2	0.887668909367599	1
Gpaa1	0.25225613582009	1
Oplah	0.0901213791216057	1
Grina	0.760300060925751	1
Plec	0.986428943651545	-1
Scrib	0.856426041869283	1
Tsta3	0.871528914285499	1
Pycrl	0.147748310484966	1
Naprt	0.00173398171272625	1
Gsdmd	0.0913177173767539	1
Ly6h	0.392863917418426	1
Gpihbp1	0.767215410951817	-1
Rhpn1	0.464428754346474	1
Ly6g	0.856962123661047	-1
Ly6c2	0.551962807587202	1
Ly6i	0.828219613235925	1
Ly6e	0.453937649589463	1
Lynx1	0.0244956887065944	-1
Lypd2	0.729846307412798	1
Psca	0.692816759150585	-1
Zbtb11	0.983971557321867	-1
Arc	0.227850223330133	-1
Mroh4	0.751014736992334	-1
Cep97	0.0826550490687299	-1
Ptk2	0.890895945570439	1
Mapk12	0.0162364165566785	1
Lmf2	0.543593179573729	-1
Tymp	0.164257709202516	1
Chkb	0.221630476185622	1
Mapk8ip2	0.409466275711684	-1
Arsa	0.750544604435159	1
Rabl2	0.726798205408119	1
Acr	0.21354432501282	1
Shank3	0.103037958205807	-1
Kif21a	0.540151017843927	-1
Yaf2	0.212379871935748	-1
Zcrb1	0.223990852126272	-1
Alcam	0.624450560295595	-1
Cblb	0.658586820300859	1
Dubr	0.719787079403372	1
Bbx	0.907320178537843	-1
Retnlb	0.631951669428076	-1
Retnlg	0.749547276065461	1
Morc1	0.514065552905894	-1
Nectin3	0.800730227804492	1
Cd96	0.719392517749694	1
Tagln3	0.75585442946102	1
Gcsam	0.819435216593672	-1
Cd200	0.529348427499468	1
Atg3	0.159261745309412	-1
Slc35a5	0.181211344340414	-1
Ccdc80	0.606846152850943	1
Cd200r1	0.469438652291087	1
Gtpbp8	0.849653244331679	1
Mzt2	0.0432487183392465	-1
Prkdc	0.352120433497562	-1
Mcm4	0.637364915715105	-1
Ube2v2	0.455842828035594	-1
Snai2	0.342679313973041	-1
Fopnl	0.331194992318099	-1
Nde1	0.319469946039536	-1
Mpv17l	0.544829715614058	1
Pdxdc1	0.595086624052867	-1
Ntan1	0.330397426172166	-1
Rrn3	0.261870490518011	-1
Pla2g10	0.941220676922846	-1
Bfar	0.380308207006862	-1
Parn	0.0678047134922225	1
B3gnt5	0.691940923530414	1
Boc	0.137805239191795	-1
Sidt1	0.805796576771347	1
Naa50	0.822123358368849	-1
Ccdc191	0.0827073144506806	-1
Hira	0.781344870779542	1
Qtrt2	0.458774501654204	-1
Drd3	0.436206577123118	1
Mrpl40	0.0270499274225624	-1
Gbe1	0.738834372739354	-1
Zbtb20	0.956227183176314	1
Usp7	0.62623036891382	-1
Pmm2	0.946646199747949	-1
Tmem114	0.336888733739431	1
Arl6	0.720600817814799	-1
Crybg3	0.408267179549739	-1
Riox2	0.488145734663476	1
Gsc2	0.385342822784618	-1
Cpox	0.220435385270281	-1
Cldnd1	0.850538688132201	-1
St3gal6	0.422927212793152	1
Cmss1	0.586740787910265	1
Tbc1d23	0.708584907965041	-1
Klhl22	0.862295201435428	-1
Nit2	0.820292906398551	1
Tomm70a	0.71204572245122	-1
Tmem30c	0.657210605417914	-1
Tmem45a	0.0341514045208171	1
Adgrg7	0.878344074471499	1
Slc7a4	0.865728583795864	-1
Tfg	0.908120887832372	1
P2rx6	0.229000881101866	1
Lrrc74b	0.550695054968715	1
Thap7	0.8983190579132	1
Lztr1	0.845458089038664	-1
Ncam2	0.428982123282439	-1
Aifm3	0.554548313720148	1
Snap29	0.660664553464067	1
Serpind1	0.361765649248316	1
Ccdc116	0.556463922546742	1
Sdf2l1	0.446833854618939	-1
Dlg1	0.247532991530584	-1
Ppil2	0.12141397692236	-1
Senp5	0.728827105920197	-1
Ypel1	0.537226875868453	-1
Ncbp2	0.099815294621012	-1
Top3b	0.29683494349135	1
Meltf	0.207534814219328	1
Pak2	0.710131234614209	1
Spag6l	0.499416603955953	1
Wdr53	0.66643783393136	1
Fgd4	0.902014438253489	1
Dnm1l	0.171614989315419	-1
Igsf11	0.81809613275578	-1
Tnk2	0.701696986483837	-1
Yars2	0.39372769706615	-1
B4galt4	0.757302180206639	-1
Tfrc	0.352619720489658	1
Arhgap31	0.0855377806498658	1
Fyttd1	0.901355696084921	-1
Lrch3	0.426129831977414	-1
Lmln	0.86290878860394	-1
Popdc2	0.528767505914702	1
Maats1	0.581661465153838	1
Osbpl11	0.412163830239351	1
Snx4	0.198113358230639	1
Nr1i2	0.975361312805377	-1
Zfp148	0.74772362794857	-1
Gsk3b	0.597798876231395	-1
Umps	0.820546145489286	-1
Fstl1	0.861353054126427	-1
Itgb5	0.00024099620678338	1
Cyp2ab1	0.425418254076746	-1
Ndufb4	0.997529622185233	-1
Hgd	0.711861030330985	1
Abcc5	0.321313816007058	-1
Rabl3	0.694728902063217	1
Gtf2e1	0.89539476014289	-1
Stxbp5l	0.375215983244909	-1
Hcls1	0.00577863513087994	1
Ropn1	0.444479795015961	-1
Ccdc14	0.929230757795253	1
Mylk	0.5503809533384	-1
Iqcb1	0.279790848641111	-1
Eaf2	0.315876349842145	1
Adcy5	0.523356821906192	-1
Ap2m1	0.572584972293623	1
Ece2	0.207534213647419	1
Clcn2	0.978203907370851	1
Pdia5	0.240441263778659	-1
Thpo	0.593090615719968	1
Slc49a4	0.349470687705116	-1
Hspbap1	0.804275242128685	1
Ehhadh	0.449377327583479	1
Senp2	0.108563158470853	-1
Tmem41a	0.68205857124676	-1
Tmprss15	0.700629838118775	1
Tra2b	0.690980957562803	-1
Chodl	0.25258430805082	1
Dgkg	0.370458693125729	1
Btg3	0.324425831648039	-1
D16Ertd472e	0.162877759257653	-1
Cxadr	0.308301483447652	-1
Usp25	0.577390761637312	-1
Ahsg	0.885923557777994	1
Fetub	0.271258417821483	-1
Samsn1	0.113132967668406	1
Adipoq	0.828151333114676	1
Rfc4	0.52683353950575	-1
Robo1	0.52255460449399	-1
Eif4a2	0.432421034600244	1
St6gal1	0.203111068229455	1
Masp1	0.553850157893773	1
Mrpl39	0.9149835972369	-1
Atp5j	0.788396360428486	-1
App	7.44332824343694e-204	1
Adamts1	0.999756707063789	1
Adamts5	0.250794097508781	-1
Ets2	0.42954546733969	1
Dyrk1a	0.152569304163541	1
Vps26c	0.89943001392269	1
Slc15a2	0.87412477960865	-1
Ildr1	0.415860589930596	1
Cd86	0.0355949667947998	1
Kpna1	0.364621121851209	-1
Parp9	0.359550181169281	1
Arl13b	0.199238681604071	-1
Pros1	0.00894912424687504	1
Psmg1	0.293515045956458	1
Brwd1	0.849245500219534	-1
ENSMUSG00000022915	0.784243853332971	1
Grik1	0.479210282317719	1
Fam3b	0.885923557777994	1
Pigp	0.685676421408279	-1
Ripply3	0.446729580504663	1
Chaf1b	0.918831107786539	-1
Dop1b	0.486223527767739	1
Cbr3	0.980877038619237	-1
Setd4	0.567721100732249	1
Clic6	0.00140684380841271	1
Rcan1	0.750807573575175	1
Runx1	0.00734127843198401	1
Atp5o	0.846939589631447	-1
Itsn1	0.456094049946015	-1
Donson	0.284590600772601	-1
Son	0.934548282029821	-1
Gart	0.313298697237636	-1
Tmem50b	0.125267666250191	-1
Ifngr2	0.581324811782887	1
Ifnar1	0.382669461729904	-1
Il10rb	0.305118438048204	1
Ifnar2	0.579184377357031	1
Cfap298	0.989976493665012	-1
Synj1	0.952930858853741	1
Paxbp1	0.355687166569594	-1
Mis18a	0.570584675439103	-1
Sod1	0.213873872610912	1
Scaf4	0.934604519396147	1
Krt75	0.976273307036201	-1
Zfp641	0.755765817438219	-1
Kansl2	0.889221741946618	1
4930415O20Rik	0.938431317242481	-1
Adcy6	0.0257514729955199	1
Enah	0.393578133467773	-1
Wnt10b	0.525155213738668	1
Wnt1	0.162228555400108	1
Lmbr1l	0.606508086654492	-1
Dhh	0.877264348917382	1
Tuba1b	0.899957685185921	-1
Prpf40b	0.733231256496849	1
Fmnl3	0.186141869604872	1
Nckap5l	0.704097334409569	1
Tmbim6	0.501156926326141	-1
Faim2	0.660367793681802	1
Aqp2	0.488447863227222	1
Racgap1	0.945291968072294	1
Asic1	0.596357817225962	-1
Smarcd1	0.459432897647615	1
Gpd1	0.740465435054416	-1
Cox14	0.303680424274334	-1
Cers5	0.948011622486532	-1
Lima1	0.309359236790255	1
Larp4	0.535462803472859	1
Dip2b	0.82977223456354	1
Atf1	0.605754343418636	-1
Slc11a2	0.943594291244655	1
Cela1	0.566446017750567	1
Slc4a8	0.686947466703743	1
Scn8a	0.289994903300137	-1
Nr4a1	0.234644076054459	-1
Pcdhgc4	0.274013101330882	-1
Krt7	0.623346753684716	1
Krt18	0.592860534602911	1
Csad	0.779954230118883	1
Soat2	0.689202276447109	1
Igfbp6	0.560223680766361	-1
Amhr2	0.8920091245206	1
Prr13	0.913745482760606	-1
Map3k12	0.319073150825406	-1
Tarbp2	0.397947585526359	1
Npff	0.910808529526088	1
Calcoco1	0.193910354505118	1
Fabp2	0.859671714327911	-1
Sncg	0.5823022857989	1
Rttn	0.934574972367435	-1
Cdkn1a	0.670717209458511	1
Nus1	0.0884144138810469	-1
Rgn	0.555326665558936	-1
Cep89	0.511025921526917	-1
Mospd1	0.914161952611472	-1
Akirin1	0.414569814478846	1
Cxcl13	0.0480416483308031	1
Gtf2ird1	0.01393603629691	1
H2-M10.2	0.867320271625784	1
Lrrc71	0.303278211886255	1
Noct	0.437355871154089	1
Abcc1	0.526491602369666	1
Ndufa5	0.236526390881733	-1
Fhl1	0.610446398406219	1
Msrb2	0.429708059458299	1
Rfc2	0.848761062864401	-1
Denr	0.497258253732479	1
Prmt5	0.716848683768923	-1
Sympk	0.991619930911203	1
Ldc1	0.197926326038236	-1
Sult1c2	0.54300154038011	1
Gzma	0.744235527593737	1
Nagpa	0.356488938692909	1
Wrb	0.713310815957982	1
Ivns1abp	0.971147647263627	1
Lrrc69	0.646162651498137	1
Tmem52	0.916220517112876	1
Rpp14	0.205488746936857	-1
Psg29	0.1285619952595	1
Slc38a1	0.914385752379791	-1
Gps2	0.936513349973522	1
Bsg	0.518951012671704	-1
Vwa5a	0.00441665858087147	1
P3h3	0.42040314565964	1
Grm2	0.558477127673856	-1
Il15ra	0.566559516777283	1
Epb42	0.966178092146891	-1
Serping1	0.0110011534149533	1
Serinc2	0.0377607733644086	-1
Ccl25	0.712339304645498	-1
Scg5	0.617023350430393	-1
Kcnk5	0.779611235579872	1
Parp3	0.00212697353501425	1
Slc26a6	0.89457747245407	1
Acy1	0.351039914696995	-1
Frs3	0.566634335020345	1
Gabrr2	0.136320400043004	-1
Creld2	0.134086856433972	-1
Cd4	0.231275610545345	-1
Twf2	0.76112315493668	-1
Bmp15	0.792873239502216	-1
Zfp605	0.683652119821563	1
Ube2j2	0.923429783976406	-1
March5	0.241543897957116	-1
Ache	0.553660628049963	1
Dtwd1	0.686667111319103	1
Wfdc1	0.701992848486743	-1
Mx2	0.372066661213135	1
Poc1a	0.999999419026838	1
Trip6	0.84371908751204	1
Clec4n	0.928427507916845	-1
Phf8-ps	0.684553314091685	-1
Agap3	0.204192323571556	1
Tmem176a	0.00023321664308342	1
Dlx2	0.116013686218464	1
Slc17a9	0.276001765565123	1
Stk31	0.933898536166359	-1
Nfatc4	0.609248430944653	1
Gnb3	0.349672649194589	1
Pisd	0.630988623199069	1
Tpi1	0.53102624960169	1
Rab12	0.541255767695657	1
Tulp2	0.430870839206277	-1
Celsr3	0.767937563103206	-1
Prph	0.704754490160378	-1
Pcbp4	0.0604302922623044	-1
Cdca3	0.957459724243424	-1
C1qtnf12	0.912530780843682	1
Ccndbp1	0.766610441305115	-1
ENSMUSG00000023577	0.85967171432791	-1
Ogfod2	0.89615013012744	1
1700082M22Rik	0.376923905511737	1
Rhebl1	0.959676345847177	1
Sfi1	0.720811096880704	1
Hes7	0.460300206841467	-1
Pigx	0.933420014968014	1
Pisd-ps2	0.557227586167662	1
Tiam2	0.64572503344379	1
Nox3	0.425310952507029	1
Synj2	0.386386663822172	-1
Rsph3b	0.697596030731472	1
Rps6ka2	0.267630461061901	1
Prkn	0.0832159471615388	1
Agpat4	0.226357633414013	-1
Slc22a3	0.920480403068918	1
Slc22a1	0.548968748890563	1
Igf2r	0.895658792445885	1
Acat2	2.1576563589621e-05	1
Lnpep	0.331952921435827	-1
Chd1	0.522098309878878	-1
Mpc1	0.305994559260476	-1
Pde10a	0.966027892274254	-1
1700010I14Rik	0.562392509570609	1
Zfp54	0.346565855922907	1
Phf10	0.564623432959301	-1
Thbs2	0.0944773582954005	1
Smoc2	0.549437172137432	1
Zfp51	0.271923806122539	-1
Zscan10	0.735990838682499	-1
Mmp25	0.49017395323643	1
Hcfc1r1	0.217446591219871	1
Tnfrsf12a	0.309761571276532	-1
Cldn6	0.70335441707829	-1
Pkmyt1	0.881935522039402	1
Paqr4	0.454327728879184	-1
Flywch2	0.385923101999442	1
Slc25a27	0.637144626244558	-1
Pla2g7	0.0046731148603108	-1
Mep1a	0.885923557777994	1
Tnfrsf21	0.441784977899566	-1
Adgrf4	0.727224621573423	-1
Cenpq	0.0586024539785517	-1
Mmut	0.426227468545391	-1
Tbc1d5	0.975708222271662	-1
Satb1	0.413000916042708	-1
Efhb	0.949765629572864	1
Cdc5l	0.91907387510515	1
Spats1	0.148524057035096	-1
Aars2	0.499624448878304	-1
Mrpl14	0.613933212694412	-1
Sgo1	0.789725815091583	-1
Slc29a1	0.918880733368269	-1
Sult1c1	0.908144033663817	-1
Hsp90ab1	0.734468999142249	1
Slc5a7	0.30325947203261	1
Nfkbie	0.535390717092588	-1
Tcte1	0.851676088701339	1
Vegfa	0.353730130022063	-1
Gtpbp2	0.4702523481983	-1
Polh	0.476815544489656	1
Clic5	0.389093176273228	1
Enpp5	0.151251824591222	-1
Enpp4	0.370271681958108	-1
Cyp39a1	0.943443110546211	-1
Calcr	0.0116132188447208	1
Fbxl17	0.654449191065484	-1
Rsph9	0.803284149945587	-1
Mrps18a	0.258955892007008	1
Crip3	0.380950433524768	-1
Rrp36	0.867330067021451	-1
Ptk7	0.375568996769388	1
Cnpy3	0.728355466842626	-1
Ubr2	0.839096228908685	-1
Prph2	0.986387515683805	-1
Guca1b	0.473790528856068	1
Taf8	0.173181039682716	-1
Guca1a	0.939527633285837	1
Gm20517	0.353262553798239	-1
Bysl	0.399080124362526	-1
Tfeb	0.843444058302775	1
Foxp4	0.813328868079901	-1
Trem2	2.1822749297077e-19	1
Treml1	0.77853376960381	-1
Nfya	0.931016960875069	1
Tspo2	0.614048357125421	-1
Kif6	0.823022313673806	1
Brd4	0.702006718008179	1
Stk38	0.739239126748693	-1
Ppil1	0.648408055794115	1
Cpne5	0.375860158778578	-1
Pi16	0.541485252313705	1
Mtch1	0.997911025911428	-1
Fgd2	0.123329013367063	1
Pim1	0.596951775215188	-1
Ccdc167	0.973126635897914	-1
Cmtr1	0.621938728512253	1
Glo1	0.33785202210962	-1
Glp1r	0.00833971286494694	1
Abcg1	0.860384764434683	-1
Rsph1	0.179423755705692	1
Tmprss3	0.490260749348505	1
Slc37a1	0.277711625309077	-1
Wdr4	0.909831213541951	-1
Ndufv3	0.896692846409028	1
Cbs	0.183080570329037	1
Cryaa	0.946653107309834	-1
Sik1	0.693251325429918	-1
Arhgap28	0.0301027346657143	1
Epb41l3	0.030297026352352	-1
Akap8	0.251765756127122	1
Myl12a	0.830865731791823	1
Myom1	0.961147666278012	1
Wiz	0.856610387881606	-1
Lpin2	0.448824041885417	1
Emilin2	0.724856861443449	-1
Smchd1	0.411839261633017	-1
Cyp4f13	0.568436917990669	-1
Ndc80	0.750396208278163	1
Clip4	0.553013506108951	-1
Lbh	0.390450234606489	1
Galnt14	0.932350807228268	-1
Ehd3	0.207973365433285	-1
Xdh	0.370822103625096	-1
Dpy30	0.181441266267215	-1
Spast	0.307974339270523	-1
Slc30a6	0.208160907550147	-1
Prkd3	0.95144198948813	1
Yipf4	0.768958237752658	-1
Birc6	0.622544730580835	-1
Crim1	0.708815362149306	-1
Vit	0.265096935686362	1
Strn	0.85353278264205	-1
Ttc27	0.903443509438083	-1
Eif2ak2	0.02867715752214	1
Cebpz	0.927168296465225	-1
Ndufaf7	0.434933126914498	-1
Pja2	0.435655678727465	-1
