Gene	p	FC
Ppp6c	0.73240649405183	1
Golga1	0.638783157300173	1
Arpc5l	0.0774743986673511	-1
Orc4	0.750579667511678	-1
Kif5c	0.0414457611587534	1
Lypd6b	0.98769177616881	-1
Mmadhc	0.530913553584623	-1
Mindy3	0.765618941478266	1
Itga8	0.13584385327328	1
Il2ra	0.183791473263175	1
Spopl	0.422522509225499	1
Pfkfb3	0.0924092963338217	1
Potegl	0.69437641089843	-1
Yme1l1	0.322659399948658	1
Prkcq	0.166138729956883	1
Mastl	0.474851898958688	-1
Acbd5	0.423949726391979	1
Abi2	0.644398344034973	1
Pdss1	0.948166711686412	-1
Pkn3	0.0636865051333432	-1
Apbb1ip	0.0863127482877092	1
Gad2	0.739317984855741	1
Zbtb43	0.547876955158212	-1
Odf2	0.49485662860653	1
Slc2a8	0.870176113011179	-1
Lrsam1	0.884110567043378	1
Fam129b	0.365887945435924	-1
Stxbp1	0.916577963314659	-1
Coq4	0.18754713899975	-1
Med27	0.572726554434649	-1
Ttf1	0.0989733949266278	1
Barhl1	0.64120263766315	1
Ddx31	0.252084717925487	1
Ak8	0.163858666846442	-1
Spaca9	0.996183813715454	1
Dpm2	0.715447985358521	-1
St6galnac6	0.0397152186170069	-1
Tsc1	0.058193316775437	1
Eng	0.257992263909192	-1
Gfi1b	0.842553021554601	1
Gtf3c5	0.307011748151768	1
Ak1	0.0354660236237692	-1
Cel	0.523910719174148	-1
Slc25a25	0.359790437451096	-1
Ptges2	0.0206064730342131	-1
Ralgds	0.360140787829886	-1
Lcn2	0.577336392853101	-1
Kcnj3	0.355640126938072	-1
Dnm1	0.928952439776606	-1
Nr4a2	0.0393004476938644	-1
Gpd2	0.265288859927928	1
Galnt5	0.452598764378027	1
Gbgt1	0.12568409989211	1
Ermn	0.748044495521825	1
1700007K13Rik	0.672330877027198	-1
Cytip	0.107918209466711	1
Olfm1	0.905045297314172	-1
Acvr1c	0.0836222146623535	1
Fcnb	0.989201177846092	-1
Acvr1	0.185749534414008	-1
Col5a1	0.649188825314681	-1
Upp2	0.564978297726212	1
Lamc3	0.390976063578632	1
Fibcd1	0.573146361262968	-1
Abl1	0.694745790700497	-1
Fubp3	0.469781414696186	1
Tor1b	0.978614353408982	1
Tor1a	0.185819876425946	-1
BC005624	0.679643853063715	-1
Crat	0.0151608634016657	-1
Usp20	0.634915275869093	1
Dolpp1	0.203341033823609	-1
Ntmt1	0.606173601308447	-1
Miga2	0.840463800651565	-1
Sh3glb2	0.101960850381435	-1
Hspa5	0.76055606440661	1
Kynu	0.546812433243626	1
Gapvd1	0.262816677379368	1
Psmd5	0.11089467475985	1
Cutal	0.544272505698349	1
Zeb2	0.759440582832429	1
Phf19	0.627598714993131	-1
Hc	0.033848262315318	-1
Traf1	0.786350258400364	1
Rab14	0.395692498514088	1
Gsn	0.699301904666218	-1
Stom	0.579032264661501	-1
Dab2ip	0.792214698478388	1
Ttll11	0.877882320084436	1
Mrrf	0.0944877467188044	1
Grb14	0.7169911821116	1
Rbm18	0.0195041323288899	-1
Lhx6	0.647621815798785	-1
Gca	0.63114172473678	-1
Morn5	0.487287974231841	1
Ndufa8	0.160152006100067	-1
Ifih1	0.256395984008254	1
Slc4a10	0.204404808937661	1
Psmd14	0.353441902662654	-1
Strbp	0.720863985436627	1
Wdr5	0.105398590644358	-1
Brd3	0.0518508732493329	-1
Egfl7	0.0953646826753724	-1
Agpat2	0.480524109362411	1
Notch1	0.273658512083118	1
Sec16a	0.15059009085317	1
Inpp5e	0.0174429556969484	1
Pmpca	0.645324013508443	1
Entr1	0.00261918735556848	-1
Card9	0.30397193869022	-1
Gpsm1	0.00103678918613243	-1
1700019N19Rik	0.162279201715862	1
Nacc2	0.62808067195207	-1
Camsap1	0.972466095523626	1
Lhx3	0.322176035715052	1
Lcn3	0.861232558735766	-1
Lcn5	0.884989318236992	1
Fcna	0.84088177777511	-1
Tmem141	0.669329296730882	-1
Ccdc183	0.519345733775894	1
Mamdc4	0.403463807858336	-1
Traf2	0.789045472141757	-1
Lcn12	0.868110701650225	-1
Abca2	0.120896580894152	1
Nmi	0.214131006418442	1
Neb	0.121509272879702	1
Sapcd2	0.855736053297179	-1
Uap1l1	0.634027035708932	-1
Dpp7	0.79755911353509	1
Grin1	0.865631121614025	-1
Arl6ip6	0.498095923514868	1
Lrrc26	0.346318399019824	1
Tmem210	0.181417313818681	1
Anapc2	0.606469171819759	-1
Ssna1	0.428593271408132	-1
Fam166a	0.152174403187941	1
Rbms1	0.610913023665051	-1
Itgb6	0.77875845806342	-1
Arrdc1	0.900181652226754	-1
Zmynd19	0.377213978097299	-1
Dph7	0.451245738183394	-1
Pax8	0.264494080383856	-1
March7	0.599375553895049	1
Psd4	0.193169713786275	1
Ly75	0.56211956040415	-1
Il1rn	0.872725584077458	1
Il1f5	0.0785043983950234	1
Il1f6	0.953626296967991	-1
Il1f8	0.862992980359277	1
Hnmt	0.432359801072124	-1
Baz2b	0.0534909634044237	1
Wdsub1	0.929790313781257	-1
Dapl1	0.6723736719812	1
Pkp4	0.16272504819818	1
Galnt3	0.430713502879832	1
Nup35	0.67741108654545	-1
Dusp19	0.0257776018180158	1
Nckap1	0.0418187194783695	1
Frzb	0.00548369532107511	-1
Dnajc10	0.705228839179032	-1
Itprid2	0.904170999759496	-1
Itga4	0.526890215923123	1
Slc25a12	0.963729741039694	-1
Ube2e3	0.261929061095507	-1
Dync1i2	0.509847049396497	-1
Cwc22	0.502438000432414	1
Cybrd1	0.216774793852024	1
Zfp385b	0.214916742822443	-1
Hat1	0.640658096189494	-1
Xirp2	0.267388359441574	1
Stk39	0.439305773243499	-1
Cers6	0.0315523919824012	1
Abcb11	0.666493906917106	1
Ssrp1	0.585394273735698	-1
Dhrs9	0.587734359841573	-1
Lrp2	0.743062491429286	1
P2rx3	0.849508371309287	1
Prg3	0.855731860658276	-1
Prg2	0.889383383810793	-1
Slc43a3	0.184613679403363	-1
Slc43a1	0.270403438797637	1
Timm10	0.455754070504834	-1
Smtnl1	0.607463652621695	-1
Ube2l6	0.114450789254545	1
Clp1	0.0274931967809975	1
Med19	0.611168531011024	-1
Tfpi	0.152116542261709	-1
Fastkd1	0.716606756439144	-1
Itgav	0.829458607324562	-1
Phospho2	0.558515628717125	-1
Zc3h15	0.495841013691483	1
Mtx2	0.793972751194681	-1
Hoxd8	0.410125641370623	1
Atf2	0.118637399395011	1
Chrna1	0.827814099616552	1
Ola1	0.325603525276972	-1
Sp3	0.644366973944784	1
Itga6	0.842740232455529	-1
Kif18a	0.349853047525772	1
Fshb	0.0773551196569606	1
Arl14ep	0.113892511847976	1
Slc12a6	0.329138832362419	-1
Emc4	0.505485281607762	-1
Katnbl1	0.351597476541307	-1
Nop10	0.891058433386249	-1
Lpcat4	0.166846096044998	-1
A26c3	0.953626296967991	-1
Ccdc34	0.410990324639522	-1
Lin7c	0.647143095325951	1
Commd9	0.135861576084087	-1
Traf6	0.565794032592477	1
B230118H07Rik	0.857155669638759	-1
Dnajc24	0.260969973601742	-1
Elp4	0.00800059296802414	1
Pax6	0.538793377086374	-1
Eif3m	0.689567258191185	-1
Prrg4	0.122353404748143	1
Depdc7	0.504850437355367	-1
Tcp11l1	0.112553987107175	1
Cstf3	0.713939034543653	1
Hipk3	0.518536199946551	1
Fbxo3	0.121750907375752	1
Caprin1	0.0539762944739308	1
Nat10	0.354779240203895	1
Elf5	0.0159401406428842	1
Cat	0.899248242867448	1
Pamr1	0.239657151846577	-1
Trim44	0.294133083676889	1
Api5	0.429269581136011	1
Ttc17	0.176003752778542	1
Hsd17b12	0.164694367809361	1
Alkbh3os1	0.408332544664797	1
Ext2	0.563106926130099	1
Gatm	0.980636975610284	-1
Sema6d	0.0317204278554951	1
Myef2	0.0842987654908956	1
Slc12a1	0.599789938305954	-1
Dut	0.198443939343618	-1
Fbn1	0.440780937509167	1
Cops2	0.69592025089842	1
Galk2	0.681337651145598	-1
Fgf7	0.995210963496562	1
Fam227b	0.938367182553371	-1
Meis2	0.0013449937779061	-1
Cd82	0.849020333793808	1
Tspan18	0.135370429667578	1
Slc28a2	0.657573998848822	-1
Syt13	0.899403003187673	-1
Chst1	0.696183873746229	-1
Pex16	0.487351097706026	-1
Mapk8ip1	0.270024234186542	-1
Duoxa1	0.734692649638675	1
Duoxa2	0.847671392446729	1
Sord	0.956701137630069	-1
Creb3l1	0.549943612166487	-1
Patl2	0.556558806647913	1
Eif3j1	0.787820856592002	-1
Frmd5	0.038035555381844	1
Mdk	0.422093909369723	-1
Wdr76	0.574490938439392	1
Harbi1	0.390500790080315	1
Atg13	0.0969442590485158	-1
Hypk	0.337953148617494	1
Ell3	0.615400805911803	1
Arhgap1	0.452123414057447	1
Pdia3	0.641675546838938	1
F2	0.437117718054569	1
Lrp4	0.627979711537344	1
Map1a	0.103922959635093	1
Arfgap2	0.0485589937492312	1
Pacsin3	0.0852568371589394	-1
Adal	0.861180588203738	-1
Hao1	0.575790844265443	-1
Tubgcp4	0.0230889111487006	1
Lamp5	0.457258836736519	-1
Ubr1	0.0170885556158995	1
Snap25	0.548510953347243	1
Mkks	0.986203286906301	1
Jag1	0.713800722798386	-1
Slx4ip	0.714050003734396	1
Mtch2	0.396827121936986	-1
Cdan1	0.308058602867296	-1
Haus2	0.267043201378613	1
Lrrc57	0.204068824903214	-1
Snap23	0.498569974745886	-1
Zfp106	0.00640148647051323	1
Vps39	0.486111664817128	1
Ehd4	0.638998559019425	1
Itpka	0.103629540453511	-1
Ltk	0.0727725602885261	-1
Tyro3	0.178865913840353	-1
Ubox5	0.836823397874854	1
Oxt	0.38398197784435	1
Ptpra	0.535376336608923	1
Rtf1	0.00454947106823113	-1
Ndufaf1	0.774507841623145	1
Nusap1	0.52884156297447	1
4930402H24Rik	0.102576106659658	1
Atrn	0.0264042699181727	1
Chac1	0.827278963206066	-1
Dll4	0.242414266957462	-1
Spint1	0.763024314131938	1
Gfra4	0.174772822675072	-1
Ppp1r14d	0.0617793093007108	-1
Adam33	0.00100651312738998	-1
Siglec1	0.297802946476403	1
Rad51	0.218071723225178	1
Rpusd2	0.182200503739472	1
Knl1	0.159049466652198	1
1700037H04Rik	0.586088188824236	1
Spef1	0.636718805376079	-1
Cdc25b	0.733167153853704	-1
Knstrn	0.795370484739135	1
Ivd	0.4389800042315	-1
Smox	0.419913660984065	-1
Adra1d	0.53475386125852	-1
Prnd	0.829468744341256	1
Rassf2	0.296056927497693	1
Slc23a2	0.583871683955616	1
Tmem230	0.130307192204244	-1
Pcna	0.283625424222494	-1
Fsip1	0.216751730064028	-1
4921508D12Rik	0.520359783049729	-1
Gpcpd1	0.531404300592251	1
Rasgrp1	0.999246128758657	1
Fam98b	0.578767596815552	-1
Chgb	0.227517366674648	1
Spred1	0.34007898684142	1
Mcm8	0.716578499215853	-1
Tmco5	0.219226732518658	-1
Fermt1	0.418604935329025	1
Crls1	0.66939273048264	1
Bmp2	0.819803708316186	1
Slc27a2	0.719764923285143	-1
Hdc	0.646478417055621	-1
Gabpb1	0.926851663235164	-1
Usp8	0.000319560736657823	1
Usp50	0.872978603672212	-1
Trpm7	0.231636961715405	1
Sppl2a	0.343401352586496	1
Stard7	0.296231645377275	-1
Dusp2	0.679276034813314	-1
Fahd2a	0.707686503224452	-1
Mrps5	0.848051885274042	-1
Mal	0.75599280598615	-1
Prom2	0.675411305867929	-1
Mall	0.541584408655141	-1
Nphp1	0.925564830729449	1
Bub1	0.688921359123584	1
Acoxl	0.778041574562989	1
Bcl2l11	0.180887390963927	-1
Ndufaf5	0.436041879562472	-1
Fbln7	0.907218829266476	1
Zc3h8	0.869963022194126	1
Ttl	0.302800068061302	1
Polr1b	0.0509799655778094	1
Slc20a1	0.704434289995263	1
Il1b	0.691572350981974	1
Il1a	0.289145147000814	1
Pdyn	0.93252653470064	1
Tgm3	0.371220023134889	-1
Tgm6	0.358362375068335	1
Snrpb	0.0496623103907717	-1
Nop56	0.111831088307776	-1
Idh3b	0.405618911386342	-1
Cpxm1	0.259692222341335	-1
1700020A23Rik	0.944803763622262	1
Vps16	0.844456228975658	-1
Lpin3	0.770958115507233	-1
Otor	0.642047780005407	-1
Pcsk2	0.657492087872243	-1
Bfsp1	0.84640587836908	1
Rrbp1	0.68482697112496	-1
Snx5	0.385987712748122	-1
Mgme1	0.776762111414101	-1
Kat14	0.245205067710211	-1
Polr3f	0.887671645672277	1
Rbbp9	0.945301233587658	-1
Sec23b	0.073952611638583	1
Dtd1	0.071601964503174	-1
Scp2d1	0.450563427856528	1
Xrn2	0.416858639777899	1
Nkx2-2	0.712987986060263	1
Cd93	0.538494640383707	1
Napb	0.132831113959193	1
Gzf1	0.12515819693275	1
Cst8	0.786665390879796	-1
Cst12	0.274763332359232	-1
Cst9	0.998724161100598	1
Cstdc2	0.0363945449905594	-1
Cst3	0.100089636758097	-1
Acss1	0.65529821050496	1
Gins1	0.555971281136373	1
Nsfl1c	0.242706465986015	-1
Sdcbp2	0.911487118793879	-1
Snph	0.832009332970987	1
Fam110a	0.192465307388199	1
Angpt4	0.483348383611561	1
Slc52a3	0.95771683048825	1
Tbc1d20	0.0785282318616552	-1
Rbck1	0.0228297245898644	-1
Defb22	0.953626296967992	-1
Tpx2	0.246358974884749	1
Mylk2	0.0516307229840264	-1
Pdrg1	0.164949843424626	-1
Ccm2l	0.78705174592445	-1
Kif3b	0.0215668053218341	1
Dnmt3b	0.0426439348038163	1
Mapre1	0.0821291027173351	-1
Bpifb2	0.269711829873801	-1
Bpifa1	0.00271860046426228	-1
Bpifa5	0.195906075255038	1
Bpifb1	0.245526844196322	-1
Cdk5rap1	0.0174849287361098	1
Snta1	0.438049514833677	-1
Necab3	0.0342521968764259	-1
E2f1	0.6673529288164	-1
Fam210b	0.868723463792587	-1
Aurka	0.07059246567083	-1
Cstf1	0.559977036698437	1
Pkia	0.401087684763037	1
Stmn2	0.070755846160457	1
Rtf2	0.0164472217720459	-1
Fam209	0.775958724300808	1
Tpd52	0.542128805152961	1
Pag1	0.496943136460725	1
Rae1	0.367237475759279	-1
Rbm38	0.516753657537831	-1
Pck1	0.827615144644109	-1
Zbp1	0.495736094884095	1
Ankrd60	0.890171314939587	-1
1700021F07Rik	0.250951586807485	-1
Rab22a	0.0615168916843876	1
Zdbf2	0.179323375074764	1
Stx16	0.353361740515321	1
Gnas	0.646724278520435	-1
Edn3	0.395100199602467	-1
Phactr3	0.000283524332760768	-1
Fabp12	0.533139567784811	1
Impa1	0.263448981219979	-1
Fabp5	0.150940630110592	-1
Snx16	0.848479849352872	1
Chmp4c	0.0432269525982744	1
Ptpn1	0.100178190988816	-1
Nfatc2	0.472269425129641	1
Atp9a	0.7658060463652	1
Sall4	0.398867260594484	1
Lrrcc1	0.632037739512809	1
Zfp64	0.983482638930727	1
E2f5	0.341326116306523	-1
Car13	0.52277267558358	-1
Car1	0.729361619472714	1
Car3	0.308716198408118	-1
Dok5	0.834927589129531	1
Car2	0.102151876437365	-1
Cypt12	0.823486115666889	-1
Psma7	0.308074704999671	-1
Ntsr1	0.789081901060583	1
Mrgbp	0.0333522089276956	-1
Col9a3	0.663025426066944	-1
Gid8	0.978754794926033	-1
Nkain4	0.4538532450031	-1
Arfgap1	0.748883898888516	-1
Chrna4	0.0792224200896015	1
Srms	0.369527929949769	-1
Helz2	0.988696632657887	-1
Stmn3	0.204398488452681	-1
Zgpat	0.483901481140102	1
Zbtb46	0.0113924837705002	1
Oprl1	0.807175980789362	1
Pcmtd2	0.777867504482643	1
Raly	0.447121978995226	-1
a	0.9549885730645	1
Ahcy	0.0317179222573158	-1
Itch	0.110012641495044	1
Armc1	0.869055523975722	1
Mtfr1	0.231460777744275	-1
Map1lc3a	0.0224682291057337	-1
Ggt7	0.30835547908294	-1
Acss2	0.0111827588499773	1
Dnajc5b	0.191490309929744	1
Gss	0.05134693549763	1
Procr	0.971224550977502	-1
Mmp24	0.527330338815636	-1
Eif6	0.897774737180167	-1
Hps3	0.177161959104904	1
Nfs1	0.300975867092674	-1
Rbm39	0.569948394913736	1
Epb41l1	0.112736084458508	1
Aar2	0.626696011726334	-1
Tbl1xr1	0.182998371694561	1
Ndrg3	0.690963272882471	-1
Dsn1	0.235865621096907	1
Sla2	0.96142950551807	1
Rab5if	0.738986543392054	-1
Samhd1	0.223760489657575	1
Rbl1	0.457750147589395	1
Rpn2	0.225789980849047	1
Ghrh	0.941697383954938	1
Src	0.0187306067313245	-1
Ctnnbl1	0.721471151414853	1
Tti1	0.492658517526785	1
Rprd1b	0.233460229238712	-1
Ralgapb	0.0106104472431318	1
Fam83d	0.296964696037416	-1
Dhx35	0.369364374253462	1
Ccn5	0.675651291911227	-1
Skil	0.90834094232799	1
Slc2a10	0.204432269441079	1
Zmat3	0.0569752469069811	1
Pik3ca	0.342488837086828	1
Zfp639	0.113324773764831	-1
Mfn1	0.212273309303714	1
Gnb4	0.22178601946673	-1
Ocstamp	0.215609512031804	1
Actl6a	0.514057819008026	-1
Ndufb5	0.170604861539021	-1
Pex5l	0.111087895567202	1
Ccdc39	0.823965298468569	-1
Ttc14	0.465743340445714	1
Ncoa3	0.577244911517048	1
Dnajc19	0.0607599574679939	-1
Fxr1	0.513762172972331	1
Mecom	0.805646791689335	1
Slc2a2	0.403641383782576	1
Tnik	0.648642150993142	1
Gm8325	0.617462091639761	-1
Pld1	0.0861804004137839	1
Nceh1	0.333388389680211	1
Ect2	0.257488885898128	1
Lrrc34	0.643713609366859	1
Lrriq4	0.701231551877885	-1
Sec62	0.0898210913292723	-1
Dcun1d1	0.754389267781011	1
Mccc1	0.0424641244017536	1
Acad9	0.815023652399819	1
Anxa5	0.954032446416672	-1
1810062G17Rik	0.867563899365588	-1
Exosc9	0.184066967926947	-1
Ccna2	0.141184441090272	-1
Trpc3	0.234260257461417	1
Il21	0.175801227906344	1
Adad1	0.375823342119012	1
Il2	0.766804713054778	1
Spata5	0.0852764396142381	1
Slc7a11	0.430988433443524	1
Rab33b	0.832663219174418	1
Cog6	0.102101058588069	1
Stoml3	0.0137003295428849	-1
Ufm1	0.560689253889366	1
Trpc4	0.13702138126106	1
Postn	0.312859792128591	-1
Supt20	0.949629905415829	1
Exosc8	0.729352898963381	1
Sucnr1	0.410445758569075	-1
Mbnl1	0.292213145642081	1
P2ry1	0.21629879561046	1
Dhx36	0.0979887564493407	1
Gfm1	0.273555787685637	1
Mfsd1	0.624714470306911	1
Il12a	0.623390480851488	-1
Schip1	0.317723027122501	1
Ift80	0.68520525466537	1
Kpna4	0.897333944050477	1
Ppm1l	0.0918772093083466	1
Nmd3	0.155123337653373	1
Sis	0.862429594232658	1
Bche	0.518232663942145	-1
Ccna1	0.820744953999325	1
Sohlh2	0.860669754850876	-1
Smad9	0.494542029806263	1
Dclk1	0.21768425098442	1
Nbea	0.132903829288477	1
Tm4sf1	0.652115240407541	-1
Tm4sf4	0.599895441475566	1
Wwtr1	0.198477972324213	-1
Ppid	0.63272995386747	1
Pfn2	0.539580803750843	-1
Tsc22d2	0.553393517466725	-1
Serp1	0.969997614611985	-1
Etfdh	0.937387969795322	1
Eif2a	0.984019646213344	1
4930579G24Rik	0.993957748563927	-1
Mme	0.369823136169186	1
Slc33a1	0.72697197358356	-1
Gmps	0.0219261361106398	1
Vmn2r1	0.0424981622329907	-1
Kcnab1	0.0356130674487861	1
Ssr3	0.540533112333135	1
Ccnl1	0.387787248081711	-1
Veph1	0.876633883662835	-1
Ptx3	0.462904575302465	1
Shox2	0.842300647746969	1
Serpini1	0.109239226773073	-1
Pdcd10	0.564258871861446	-1
Wnt2b	0.600509533012197	1
Ptpn22	0.617467534889548	1
Dclre1b	0.826271522042563	-1
Olfml3	0.00271358224701919	1
Syt6	0.000955840098123793	-1
Nras	0.706346927268973	-1
Sike1	0.381266193900736	1
Sycp1	0.547973509614065	-1
Tshb	0.606150587450098	1
Tspan2	0.781795567840932	1
Ngf	0.0376200104594074	-1
Vangl1	0.2091279157108	1
Casq2	0.925520645882107	1
Cd2	0.233198009710238	1
Ptgfrn	0.778496337156015	1
Gdap2	0.611168161403304	1
Spag17	0.390289085136873	1
Tbx15	0.632154146800237	-1
Hsd3b6	0.155144902595198	1
Hao2	0.463481385983818	1
Hsd3b1	0.190425048136904	1
Hmgcs2	0.735911713068685	-1
Notch2	0.867771469839975	1
Sec22b	0.817796321841464	-1
Slc25a54	0.740582381788057	1
Prpf38b	0.649233896148106	-1
Stxbp3	0.161235693104931	-1
Gpsm2	0.107105346449979	-1
Clcc1	0.197499624750261	-1
1700013F07Rik	0.161255591474921	1
Sypl2	0.757081081220662	1
Ampd2	0.0115712340885648	-1
Gstm4	0.486685864487093	-1
Ahcyl1	0.950388650344147	-1
Slc6a17	0.0258452330028866	1
Kcnc4	0.22038507337085	1
Slc16a4	0.190338155390562	1
Dram2	0.147454214730704	1
Dennd2d	0.299697342751254	1
Chil6	0.149873123782783	1
Ddx20	0.287330044217315	-1
S100a11	0.446741230766296	-1
Tchhl1	0.272890971295651	-1
Crct1	0.997408373058644	1
Lce1g	0.816716360180834	1
Npr1	0.0064562804393176	-1
Slc27a3	0.150716618070595	-1
Ints3	0.793366439458677	1
Rab13	0.138284545048917	1
Crtc2	0.791685973480663	1
Jtb	0.119408216307094	-1
Creb3l4	0.259517701523935	-1
Nup210l	0.339899388226145	1
Tpm3	0.533430774223437	1
4933434E20Rik	0.688306234077913	-1
Hax1	0.905859265332337	1
Il6ra	0.571819328311808	1
Chrnb2	0.113329212733147	1
Adar	0.000895514459695436	1
Pmvk	0.209193008790995	-1
Slc50a1	0.0429003932811159	-1
Efna1	0.808277243984194	1
Gask1b	0.0921867826357536	-1
Tmem144	0.479005824447871	-1
Slc35a3	0.621868585208418	1
Sass6	0.412909241225803	1
Lrrc39	0.582912478536374	-1
Vcam1	0.687503118355669	1
Extl2	0.484453349167254	1
Olfm3	0.0585305308591329	1
Col11a1	0.599966600647296	1
Neurog2	0.0308761369814712	1
Larp7	0.0187905157659822	-1
Ndst4	0.349576212079956	1
Ndst3	0.00669225954550075	1
Prss12	0.560082875077044	-1
Rnpc3	0.985428771605939	1
Cyp2u1	0.395111572010647	1
Hadh	0.49427380579628	-1
Lef1	0.310382175136192	-1
Trim2	0.234748901377008	1
Mcub	0.132725273609501	-1
Tlr2	0.399030364425465	1
Sfrp2	0.819612573012524	-1
Casp6	0.647989678618019	1
Plrg1	0.471947029042961	-1
Pla2g12a	0.10851500106651	-1
Fga	0.650471816252472	1
Lrat	0.942281852262411	-1
Npy2r	0.131195049110989	1
Gucy1b1	0.297621347111558	-1
Snx7	0.000542364385450615	-1
Asic5	0.65746482899205	1
1700061I17Rik	0.398803357100527	-1
Gar1	0.563623325580364	-1
Tdo2	0.384294143079899	-1
Rrh	0.377057810705021	-1
Ppa2	0.225204681848433	-1
Ctso	0.928515981200707	1
Ints12	0.0911226637641231	-1
Egf	0.654053289996442	-1
Gstcd	0.0118008508318961	1
Pdgfc	0.583328293282573	-1
Glrb	0.447466947886866	1
Pitx2	0.460498922678054	1
Enpep	0.389264124461942	-1
Alpk1	0.00903463287849809	1
Aimp1	0.46118768182707	-1
Tbck	0.0120865873370647	1
Dkk2	0.12481320487111	1
Papss1	0.428737739092879	1
Kcnq5	0.945129681655813	-1
Fubp1	0.218716024259223	1
Dnajb4	0.322709436694571	1
Ptgfr	0.913702914561199	-1
Ifi44	0.456384148789298	1
Efna3	0.108955136264107	-1
Efna4	0.556684978102089	1
Adam15	0.874917607994804	1
Zbtb7b	0.784094526718424	-1
Cks1b	0.566263078402316	-1
Thbs3	0.604522785400315	1
Gba	0.384014251527112	1
Scamp3	0.600476633702545	-1
Hcn3	0.731789375430514	1
Ash1l	0.131409204395025	1
Rit1	0.769246033846028	-1
Arhgef2	0.231775664524034	-1
Khdc4	0.720198166007629	-1
Lamtor2	0.252774333051431	-1
Lmna	0.12508634789335	-1
Sema4a	0.69015744244307	1
Pmf1	0.591148766139019	-1
Iqgap3	0.0163898528836865	1
Gpatch4	0.20433199821306	-1
Naxe	0.268310540853714	-1
Sh2d2a	0.160347985596273	1
Ntrk1	0.510279692582405	-1
Pear1	0.805439934734304	1
Cd1d1	0.874023863416987	-1
Dclk2	0.00523573954091525	-1
Lrba	0.609394259695907	-1
Rps3a1	0.341103022256158	-1
Sh3d19	0.0254793249693166	1
Gatb	0.297256754585294	-1
Fbxw7	0.424598354394826	1
Fmo5	0.088987197548847	1
Chd1l	0.903607646130403	-1
Acp6	0.975035640325505	-1
Gpr89	0.0305575003080137	1
Rnf115	0.935326814762207	-1
Polr3c	0.825631023091239	-1
Nudt17	0.813126489945455	-1
Pias3	0.556304707882996	1
Pex11b	0.170318576993421	-1
Polr3gl	0.0230974166033329	-1
Rprd2	0.689886427507755	1
Tars2	0.869211868273307	-1
Ecm1	0.802217789607498	1
Hormad1	0.951903802177458	1
Ctsk	0.924001035801515	1
Mettl14	0.379933303496615	1
Bnipl	0.376341943414491	1
Myoz2	0.650831948516994	1
Bcar3	0.0470881780260914	-1
Gclm	0.54664467145165	1
Abca4	0.266248015077888	1
Pip5k1a	0.325265842007401	-1
Abcd3	0.484854580124736	1
F3	0.369408570270955	-1
Tmem56	0.516242257559181	1
Rwdd3	0.0340305691645357	1
Ptbp2	0.467529144986702	1
Snx27	0.0729056090606069	1
Celf3	0.0110289820055976	-1
Adh5	0.403284077449311	-1
Riiad1	0.986185535519128	1
Mrpl9	0.655877805317701	-1
Oaz3	0.432943269270063	-1
Them4	0.762771938918468	1
Them5	0.498143201088627	1
Rap1gds1	0.7882632527834	-1
Rorc	0.828842617146222	1
Tspan5	0.551421386811916	1
Eif4e	0.740600728660453	-1
Mttp	0.719252279879327	-1
Dapp1	0.361229113639602	1
Ppp3ca	0.155300146355909	-1
Nfkb1	0.844207709292936	1
Manba	0.177740539744618	1
Cisd2	0.658913699950173	-1
Bdh2	0.394231662693805	-1
Tacr3	0.384348611973784	1
Wls	0.542482627427968	-1
Rpe65	0.132928191622247	-1
Depdc1a	0.628768632174023	-1
Lrrc7	0.0949738775789883	1
1810013D15Rik	0.0786809693711513	-1
Cth	0.405532266656821	1
Zranb2	0.719440204230149	1
Lrriq3	0.653205335164358	1
Adgrl2	0.223895954599425	1
Dnase2b	0.246549429680961	-1
Uox	0.101814211456527	-1
Rpf1	0.932062237839019	-1
Spata1	0.0858806766111857	1
Ctbs	0.889377782727728	1
Bcl10	0.717964750008162	-1
Ddah1	0.0015796482322118	1
Ccn1	0.291954190844625	-1
Col24a1	0.281239552349477	-1
Cryz	0.880224757681989	1
Asph	0.66635103310522	1
Trp53inp1	0.595772420794434	-1
Ccne2	0.720322726917992	-1
Gem	0.00443120161871957	-1
Cdh17	0.209411507230558	-1
Fam92a	0.176070649018733	-1
Pip4p2	0.359304133880383	1
Calb1	0.142950500341179	1
Decr1	0.349371194470691	1
Nbn	0.115119805489517	-1
Mmp16	0.0866256954267083	1
Cpne3	0.0277714127108472	1
Rmdn1	0.644647591261434	-1
Tmem68	0.531390661362969	-1
Tgs1	0.976504330838379	1
Rps20	0.342796464844292	-1
Sdr16c5	0.948004811614223	1
Atp6v0d2	0.118216677455488	1
Cyp7a1	0.951903802177459	1
Ubxn2b	0.0810793621125336	1
Nsmaf	0.518868757343864	1
Faxc	0.0218004021025575	1
Coq3	0.113207174776663	-1
Pnisr	0.991361468988491	-1
Sdcbp	0.946470417817903	-1
Tstd3	0.713560929503105	-1
Ccnc	0.375932909879669	1
Clca1	0.625744688087839	1
Odf2l	0.480885111005088	-1
Fhl5	0.340568748511485	1
Ndufaf4	0.903998165853345	1
Clca3a2	0.263533837118066	-1
Spaca1	0.709664915080972	1
Lmo4	0.326124398792588	-1
Gbp3	0.125976462634548	1
Gbp2	0.611032524421133	1
