Gene	p	FC
Drosha	0.041326453418507	-1
Psmb5	0.173410879010274	1
Pabpn1	0.133739941697052	1
6030458C11Rik	0.737161934821206	-1
Pdzd2	0.921712578959193	-1
Slc22a17	0.183811745580718	1
Golph3	0.0204699355228927	-1
Zfr	0.123723984887344	-1
Efs	0.432083872628714	1
Ngdn	0.0707105110694695	1
Sub1	0.0841472305199	-1
Npr3	0.628190156888652	-1
Jph4	0.973179621945502	-1
Dhrs2	0.139674087837314	1
Dhrs4	0.562625447905488	-1
Carmil3	0.977488721465678	1
Cpne6	0.0863638148111171	1
Dcaf11	0.629966103456694	1
Fitm1	0.912768758501704	-1
Psme1	0.0873607764836872	1
Emc9	0.504160042128138	1
Tgm1	0.0125693826986854	1
Cideb	0.903223351406017	1
Adcy4	0.31394265822856	1
Ripk3	0.145210394537955	1
Sdr39u1	0.985503482001176	1
Cma1	0.707175565273405	-1
Zscan26	0.894379718964623	1
Atp12a	0.472651433151043	-1
Sema5a	0.165515092728098	-1
Cct5	0.843325241868483	-1
Cmbl	0.239844858324074	1
Ropn1l	0.740014498300154	1
Ankrd33b	0.52260799936872	-1
Ctnnd2	0.892944834201812	1
Tars	0.100285160611475	1
Slc45a2	0.355094706171816	1
Amacr	0.939848266559291	1
Skor1	0.69548853668134	1
Rai14	0.975370742646687	-1
Brix1	0.722426696424429	-1
Rad1	0.771938396030701	-1
Ttc23l	0.891074524875623	-1
Nadk2	0.867887977451997	-1
Mtdh	0.406363220569121	-1
Laptm4b	0.275542398986443	-1
Sdc2	0.0248131365079946	-1
Dnah5	0.486540627409964	1
Trio	0.74999659223129	-1
Ank	0.892934001282147	-1
March11	0.611766933892314	1
Retreg1	0.368276568461559	-1
Myo10	0.00103825141938739	1
Rnf19a	0.15168934174817	-1
Pabpc1	0.561498607255206	1
Ywhaz	0.789904897458302	1
Grhl2	0.0826408598023791	-1
Rrm2b	0.00350035219415703	-1
Atp6v1c1	0.108881611993752	-1
Baalc	0.538129091169849	-1
Fzd6	0.974958001537481	1
Slc25a32	0.570328633118133	-1
Dcaf13	0.889316289853135	1
Dcstamp	0.790017320812331	1
Dpys	0.464427613477479	-1
Lrp12	0.503047042890471	-1
Zfpm2	0.845496015789823	-1
Oxr1	0.00374506787540921	-1
Angpt1	0.0683319339001644	1
Csmd3	0.177505697283006	1
Eif3h	0.0367492242763974	1
Utp23	0.34214929535146	1
Rad21	0.710353533502607	-1
Cdh10	0.215791981928754	-1
Shcbp1	0.905740842148311	1
Rida	0.547992001249448	1
Matn2	0.0466097580466927	1
Pop1	0.713566172219057	-1
Stk3	0.586799777077749	1
Khdrbs3	0.0229300319078356	-1
Zfat	0.463880653260983	1
Eif3e	0.347737019292798	1
Emc2	0.26593745685627	-1
Eny2	0.752209719523948	1
Ebag9	0.393210683450803	-1
Sybu	0.589269552235577	1
Kcnv1	2.40064468810226e-05	-1
Myc	0.433892093795239	1
Washc5	0.635260903562434	1
Sqle	1.07586456231256e-05	1
Mtss1	0.995980138709862	1
Ndufb9	0.0203148940685429	1
Klhl38	0.583940242765004	-1
Fbxo32	0.834268080763296	-1
Wdyhv1	0.434619659646778	-1
Atad2	0.222613539723686	-1
Zhx1	0.14843316097345	-1
Gm29394	0.916280797074339	-1
Tbc1d31	0.176098765603301	1
Derl1	0.0511616537847739	1
Has2	0.696189549614056	1
Mtbp	0.489935608487094	1
Mrpl13	0.597878631481296	1
Col14a1	0.950327093753099	1
Sla	0.0613228228893625	1
Lrrc6	0.729057651391258	-1
Adcy8	0.218524207666414	-1
Asap1	0.00543452305062343	-1
Fam49b	0.146130811814441	-1
Wnt7b	0.920843517128864	-1
Ppara	0.995159847266952	-1
Gtse1	0.569990527001665	1
Trmu	0.266443988252319	1
Brd1	0.00287070930726102	1
Ttll8	0.21344833460628	1
Tef	0.487659956426401	-1
Zc3h7b	0.229092051945838	-1
Rangap1	0.655401708186017	-1
L3mbtl2	0.671780050716584	1
Rbx1	0.638937937784677	1
Xpnpep3	0.39355772889177	-1
St13	0.0563506045266943	-1
Slc25a17	0.455132284300506	1
Adsl	0.0586212222788953	1
Fam83f	0.427830963294914	-1
Mief1	0.910834039646522	1
Tab1	0.806688237119928	1
Syngr1	0.365769111485259	-1
Cacna1i	0.000625007364126366	-1
Deptor	8.55127260818737e-05	-1
Dnal4	0.0360347119461382	-1
Nptxr	0.167821355030226	1
Dscc1	0.334488673680363	1
Enpp2	0.995101651750833	1
Josd1	0.896603584583108	-1
Tomm22	0.659143815949113	-1
Cby1	0.664671420197826	1
Dmc1	0.185606393260107	-1
Ribc2	0.0577304370257222	1
Smc1b	0.175416488970643	1
Csnk1e	0.825666266160018	1
Fam118a	0.680960654170647	1
Upk3a	0.150654484214546	-1
Sh3bp1	0.0768412916639857	1
Samm50	0.117499240271252	1
Parvb	0.272735014654728	1
Parvg	0.40433418121797	1
C1qtnf6	0.277936729376716	1
Efcab6	0.373422060226708	1
Ttll1	0.286040806614428	-1
Myh9	0.825151909535788	-1
Cyp2d26	0.809636989260695	-1
Adamts20	0.272091357454732	1
Ndufa6	0.014163191559624	1
Twf1	0.506250584259224	1
Smdt1	0.318522979414434	-1
Naga	0.000567779713470586	1
Nell2	0.0324936800261783	-1
Wbp2nl	0.752094867199762	-1
Sept3	0.514703178924035	-1
Slc38a2	0.591367769884054	1
Srebf2	0.275172264926887	1
Slc38a4	0.422718931145436	1
Rpap3	0.346677521247528	1
Endou	0.240463870985458	-1
Rapgef3	0.00026051550276528	1
Xrcc6	0.0727330212069849	-1
Desi1	0.075116237732773	-1
Pmm1	0.257548922016616	-1
Hdac7	0.0545702912845475	1
Polr3h	0.959302013073334	-1
Aco2	0.0731592979776883	-1
Vdr	0.414008904773811	-1
Col2a1	0.777698040843285	1
Gtsf1	0.617934972201265	-1
Nckap1l	2.74594557496973e-06	1
Pde1b	0.374140923676672	-1
Ppp1r1a	0.0106049617708701	1
Glycam1	0.461644957911684	1
Shisa9	0.00116910288537499	-1
Tnfrsf17	0.423608435035995	-1
Txndc11	0.80119820258239	1
Litaf	0.909396047884808	1
Prm1	0.515403378638334	1
Nubp1	0.504721535599468	-1
Ciita	0.0729855096982732	-1
Emp2	0.00719634769685292	-1
1810013L24Rik	0.198572064982081	1
Bcl6	0.685864337479824	-1
Trp63	0.695511149491295	-1
Cldn1	0.916297720073993	-1
Il1rap	0.0234184794091704	-1
Anks3	0.997438621908461	-1
Nudt16l1	0.892289256988157	1
Mgrn1	0.445320364984336	-1
4930562C15Rik	0.226754007534182	-1
Srl	0.340882006163098	-1
Crebbp	0.0309048865972023	1
Fgf12	0.000227002601480215	-1
Plaat1	0.412897727705451	-1
Zfp251	0.912431082399411	1
Hes1	0.36982123588976	1
Zfp263	0.879196891733083	-1
Atp13a3	0.0831272105606011	-1
Mefv	0.816067185563679	1
Glyr1	0.623366969177892	1
Tmem44	0.150677097903889	-1
Lsg1	0.610152715515791	1
Rogdi	0.433759487965492	1
4930451G09Rik	0.897681068816399	-1
Eef2kmt	0.754432943430051	-1
Ercc4	0.0186649164943036	1
Gpt	0.512131117184141	1
Apod	0.00040181874612377	1
Adck5	0.767706500903172	-1
Cyc1	0.626376243795037	1
Sharpin	0.214654890872918	1
Maf1	0.00443596513479386	1
Hgh1	0.673370658950453	-1
Dgat1	0.482366534026827	1
Hsf1	0.191577305024438	-1
Bop1	0.448035783960996	-1
Mroh1	0.203211982226511	1
Fbxl6	0.458028698437674	1
Slc52a2	0.471232567819211	1
Gpaa1	0.434020014718666	1
Oplah	0.877190055568554	1
Grina	0.000372048293685622	1
Plec	0.0347067255931666	1
Scrib	0.164783581427714	1
Tsta3	0.733157056264378	-1
Pycrl	0.667762084279298	1
Naprt	0.2293160998757	1
Gsdmd	0.00343113682532149	1
Ly6h	0.0589212228235612	1
Gpihbp1	0.818633884409062	-1
Rhpn1	0.956199026553667	1
Ly6g	0.726488961018154	1
Ly6c2	0.571621478722076	-1
Ly6i	0.782698810133296	1
Ly6e	0.48581573823775	-1
Lynx1	0.0198966308944196	-1
Lypd2	0.706268183482064	-1
Psca	0.699160968563536	1
Zbtb11	0.0404733250659512	-1
Arc	0.812439412992331	-1
Mroh4	0.926347817861596	1
Cep97	0.504340631381049	-1
Ptk2	0.0881280778207244	-1
Mapk12	0.654701586033027	1
Lmf2	0.0564422137462048	1
Tymp	0.501309895725585	1
Chkb	0.0684836378857429	1
Mapk8ip2	0.106404374380368	1
Arsa	0.570007288473634	1
Rabl2	0.701513634200666	-1
Acr	0.285774397366015	1
Shank3	0.997640788397644	-1
Kif21a	0.000215172056922044	-1
Yaf2	0.251195950740091	-1
Zcrb1	0.831129662412812	-1
Alcam	0.00154729702551502	-1
Cblb	0.50729956547238	-1
Dubr	0.494912072477442	-1
Bbx	0.384579323131988	1
Retnlb	0.848280971386441	-1
Retnlg	0.974116596736226	1
Morc1	0.762404658579508	-1
Nectin3	0.0821998896977196	-1
Cd96	0.615363202677224	1
Tagln3	0.185263482974092	-1
Cd200	0.164612488141119	-1
Atg3	0.736890494820983	-1
Slc35a5	0.764963171922575	1
Ccdc80	0.0894919307558036	1
Cd200r1	0.439448685304456	1
Gtpbp8	0.827476531448539	-1
Mzt2	0.927392722208645	1
Prkdc	0.141123170896957	1
Mcm4	0.767418756472663	-1
Ube2v2	0.00431980433894081	-1
Snai2	0.38301683291141	-1
Fopnl	0.00668304571814923	-1
Nde1	0.329196520496456	1
Mpv17l	0.438081109215323	1
Pdxdc1	0.94818140818701	1
Ntan1	0.348111350562503	1
Rrn3	0.770892641139735	-1
Pla2g10	0.128735911495553	1
Bfar	0.189883694377647	-1
Parn	0.484352321240197	1
B3gnt5	0.884313147108913	-1
Boc	0.0333544900168103	1
Sidt1	0.880303451685534	1
Naa50	0.467272924197301	-1
Ccdc191	0.497708206187926	1
Hira	0.870658593223474	-1
Qtrt2	0.779281662461077	1
Drd3	0.707243482413757	-1
Mrpl40	0.281925472088748	-1
Gbe1	0.652261121691894	1
Zbtb20	0.803721161485421	1
Usp7	0.748895694178122	1
Pmm2	0.957409896046782	-1
Tmem114	0.113058640817509	1
Arl6	0.125537892129851	-1
Crybg3	0.319052696810716	1
Riox2	0.611718340852299	-1
Cpox	0.427352987679092	-1
Cldnd1	0.305748170441423	-1
St3gal6	0.487298787829635	1
Cmss1	0.270717847540377	1
Tbc1d23	0.514171582094566	1
Klhl22	0.84881236750955	-1
Nit2	0.632843677021073	-1
Tomm70a	0.123789664245187	-1
Tmem30c	0.893958168038211	1
Tmem45a	0.577132320114609	-1
Adgrg7	0.883834115514747	-1
Slc7a4	0.101566436516145	-1
Tfg	0.987315662970643	1
P2rx6	0.590193803837655	1
Lrrc74b	0.386075579643916	1
Thap7	0.739392767739475	-1
Lztr1	0.0940510882130646	-1
Ncam2	0.034763200964844	-1
Aifm3	0.475937352333954	-1
Snap29	0.517555474494314	-1
Serpind1	0.139591560233982	-1
Ccdc116	0.111792186032612	1
Sdf2l1	0.242444786193411	1
Dlg1	0.134740859761781	-1
Ppil2	0.614057069887326	-1
Senp5	0.728288608424755	-1
Ypel1	0.0244089777619039	-1
Ncbp2	0.0941854206711791	-1
Top3b	0.2299108052691	1
Meltf	0.885352076280807	-1
Pak2	0.991699726977886	-1
Spag6l	0.980461862061481	-1
Wdr53	0.188204221333173	1
Fgd4	0.158467245629387	-1
Dnm1l	0.183015900619445	-1
Igsf11	0.260920988118338	-1
Tnk2	0.172257909138078	1
Yars2	0.158897094418248	-1
B4galt4	0.304055044885402	-1
Tfrc	0.0868338059063771	1
Arhgap31	0.101102029506763	-1
Fyttd1	0.130531149154322	-1
Lrch3	0.4723398830749	1
Lmln	0.180630858852862	1
Popdc2	0.141940410207418	1
Maats1	0.842187466613108	-1
Osbpl11	0.396128619715321	1
Snx4	0.0598941731350533	1
Nr1i2	0.965730457000413	1
Zfp148	0.00921745574947246	-1
Gsk3b	0.44785614829772	-1
Umps	0.421154809677673	-1
Fstl1	0.97143578419753	1
Itgb5	0.121647700325865	1
Cyp2ab1	0.731969515773745	1
Ndufb4	0.531269734897986	-1
Hgd	0.650123983721227	1
Abcc5	0.113026235475812	-1
Rabl3	0.86155675463458	-1
Gtf2e1	0.123301720395332	-1
Stxbp5l	0.042660319846617	-1
Hcls1	0.0178427361353864	1
Ropn1	0.370499916699558	-1
Ccdc14	0.984059470422411	1
Mylk	0.682988484196503	-1
Iqcb1	0.0524784125157397	1
Eaf2	0.657325838328619	-1
Adcy5	0.0292579687861523	-1
Ap2m1	0.960743664816169	-1
Ece2	0.666879123985442	-1
Clcn2	0.183884905376882	1
Pdia5	0.415617758556225	1
Thpo	0.115399013794349	1
Slc49a4	0.553533871574229	-1
Hspbap1	0.998152805679185	1
Ehhadh	0.115261737187985	1
Senp2	0.97457516244015	-1
Tmem41a	0.0886389307194068	1
Tmprss15	0.104145344506896	1
Tra2b	0.916308697839204	-1
Chodl	0.157478839636059	1
Dgkg	0.955446694185535	1
Btg3	0.404098496419307	-1
D16Ertd472e	0.6578575587927	-1
Cxadr	0.90435437105623	-1
Usp25	0.40241087376413	1
Fetub	0.910379614647563	1
Samsn1	0.22801940419245	1
Adipoq	0.673314710696186	-1
Rfc4	0.698095172923823	1
Robo1	0.302408485723299	-1
Eif4a2	0.400053278729096	-1
St6gal1	0.773130838393386	1
Masp1	0.723870713193543	-1
Mrpl39	0.664157704111022	-1
Atp5j	0.860507437201793	-1
App	7.3324253387311e-176	1
Adamts1	0.720186755503485	1
Adamts5	0.909940173682002	-1
Ets2	0.137729433786883	1
Dyrk1a	0.0957665385885719	1
Vps26c	0.947574547178547	1
Slc15a2	0.640118371894465	-1
Ildr1	0.823505685167019	1
Cd86	0.545732696150521	1
Kpna1	0.00139247375769282	-1
Parp9	0.631171274566354	1
Arl13b	0.917861112182934	1
Pros1	0.0137548021683465	1
Psmg1	0.18335862406469	1
Brwd1	0.0096657320350196	-1
ENSMUSG00000022915	0.700702786724156	1
Grik1	0.475632644576494	-1
Fam3b	0.854553508583796	1
Pigp	0.664553893640762	-1
Ripply3	0.578769781525708	-1
Chaf1b	0.179402421462749	1
Dop1b	0.690813832485864	1
Cbr3	0.186108522577581	1
Setd4	0.123573918883798	1
Clic6	0.782451086553568	1
Rcan1	0.513470668005507	-1
Runx1	0.0248960483663203	1
Atp5o	0.65272556308108	1
Itsn1	0.0922648907814733	-1
Donson	0.591674288729783	-1
Son	0.42309566663457	-1
Gart	0.695158494927519	1
Tmem50b	0.107752433518177	-1
Ifngr2	0.0384431685604537	-1
Ifnar1	0.781479056885947	1
Il10rb	0.267017384339136	1
Ifnar2	0.152528018111079	1
Cfap298	0.0719251232771638	1
Synj1	0.149077060174372	-1
Paxbp1	0.390808001675225	1
Mis18a	0.774848269361814	1
Sod1	0.00151323526057327	1
Scaf4	0.31076249680777	1
Krt75	0.966999386465577	1
Zfp641	0.983318141951682	1
Lalba	0.981503918122776	1
Kansl2	0.98005355279032	-1
4930415O20Rik	0.139627414858296	1
Adcy6	0.103829975728594	1
Enah	0.25500446200311	-1
Wnt10b	0.00027418196103402	1
Wnt1	0.64134657955042	-1
Lmbr1l	0.120357903630505	1
Dhh	0.230419051221091	1
Tuba1b	0.489996105925309	1
Prpf40b	0.755063380900626	-1
Fmnl3	0.127650750258111	1
Nckap5l	0.446060303287485	-1
Tmbim6	0.853224580089029	1
Faim2	0.962507225927554	1
Aqp2	0.607085892927703	-1
Racgap1	0.0910919893800633	1
Asic1	0.456656461092872	-1
Smarcd1	0.547802706086088	1
Gpd1	0.774024538037102	1
Cox14	0.425895883688741	1
Cers5	0.926105623379423	-1
Lima1	0.628620043830267	-1
Larp4	0.827244422371557	-1
Dip2b	0.432153991022212	-1
Atf1	0.880395613308518	-1
Slc11a2	0.86697484446475	-1
Cela1	0.0126457864210254	1
Slc4a8	0.0229170206364578	-1
Scn8a	0.309597357097961	-1
Nr4a1	0.719658601771285	-1
Pcdhgc4	0.524478355433151	-1
Krt7	0.949929755367521	1
Krt18	0.123289039953652	1
Csad	0.368444946925086	1
Soat2	0.22431376661	1
Igfbp6	0.333051699076398	-1
Amhr2	0.186512248334195	-1
Prr13	0.71096869481335	1
Map3k12	0.591672593939572	-1
Tarbp2	0.652590421480681	1
Npff	0.200687909455226	-1
Calcoco1	0.755247960392794	-1
Sncg	0.618420491185415	-1
Rttn	0.422600248680252	1
Cdkn1a	0.43283094169787	1
Nus1	0.0854841841809565	-1
Rgn	0.173195326342116	1
Cep89	0.176408931630297	1
Mospd1	0.194755943019255	-1
Akirin1	0.835539714643201	1
Cxcl13	0.00362461503462452	1
Gtf2ird1	0.720658707706938	1
H2-M10.2	0.808556320991357	1
Lrrc71	0.0363187851067878	1
Noct	0.0259131939971764	-1
Abcc1	0.275470064208284	1
Ndufa5	0.320955386553135	1
Fhl1	0.352779152374337	1
Msrb2	0.532021160323975	-1
Rfc2	0.215468848470877	1
Denr	0.616868244565219	1
Prmt5	0.590185485132942	-1
Sympk	0.801267775682571	1
Ldc1	0.949235360673817	1
Sult1c2	0.266389353260317	1
Gzma	0.69966605526098	1
Nagpa	0.694930773306839	1
Wrb	0.312230364663959	-1
Ivns1abp	0.885020611710786	-1
Lrrc69	0.212080383279028	1
Tmem52	0.923089674192718	-1
Rpp14	0.215911597403158	-1
Psg29	0.217330789131367	1
Slc38a1	0.444780246214357	-1
Gps2	0.081296462537467	1
Bsg	0.73516687362137	-1
Cpn2	0.854553508583796	1
Vwa5a	0.763337360021122	1
P3h3	0.0510989050232385	1
Grm2	0.55219605882076	-1
Il15ra	0.199606282967274	1
Epb42	0.75527979847172	-1
Serping1	0.301944445679219	1
Serinc2	0.958221871664253	1
Ccl25	0.20436200665588	1
Scg5	0.461767238728542	1
Kcnk5	0.366591989425183	1
Guca2a	0.891074524875623	-1
Parp3	0.0118234318518372	1
Slc26a6	0.45148446202756	1
Acy1	0.333954895559406	-1
Frs3	0.281656524936548	1
Gabrr2	0.0608800498408077	1
Creld2	0.891694501516889	1
Cd4	0.258579778002815	-1
Twf2	0.0903137384523804	1
Bmp15	0.462480908208693	1
Zfp605	0.609787248687036	-1
Ube2j2	0.379641123452511	-1
March5	0.757523197765283	-1
Ache	0.246498160332694	1
Dtwd1	0.775249374816049	1
Wfdc1	0.234951920578063	-1
Mx2	0.0782634389410461	1
Poc1a	0.611716264881674	1
Trip6	0.176490858823918	1
Clec4n	0.311032725621183	-1
Phf8-ps	0.448881741256609	1
Agap3	0.384653879215396	1
Tmem176a	0.00042992005472072	1
Dlx2	0.251311747400119	1
Slc17a9	0.148380261548005	1
Stk31	0.749419923853491	-1
Nfatc4	0.348509572535961	1
Gnb3	0.52865232852985	-1
Pisd	0.45164273861183	1
Tpi1	0.256815192642098	-1
Rab12	0.388112804055439	1
Tulp2	0.187803893792818	-1
Celsr3	0.253633984766256	1
Prph	0.182286146597844	-1
Pcbp4	0.417859534318845	1
Cdca3	0.384021047357301	1
C1qtnf12	0.535295132975243	-1
Ccndbp1	0.174885569848754	1
Ogfod2	0.1961645706901	1
Mrps23	0.541889787030836	1
1700082M22Rik	0.452839916218697	-1
Rhebl1	0.302952350975236	1
Sfi1	0.762686906102983	1
Hes7	0.573520145224542	1
Pigx	0.3677580448092	1
Pisd-ps2	0.816070176736076	-1
Tiam2	0.0857473948026529	-1
Nox3	0.653239646224089	1
Synj2	0.00646707639567912	-1
Rsph3b	0.894486911528544	1
Rps6ka2	0.467526073000705	-1
Prkn	0.930945178016355	-1
Agpat4	0.149613810441092	-1
Slc22a3	0.864528925153922	1
Slc22a1	0.643870811262102	1
Igf2r	0.0359119780076699	1
Acat2	0.00310684501665408	1
Lnpep	0.474423310286853	-1
Chd1	0.456780617972782	-1
Mpc1	0.294419936119711	-1
Pde10a	0.249846057364091	-1
1700010I14Rik	0.457675135511049	-1
Zfp54	0.0475685802549974	-1
Phf10	0.581162925215687	-1
Thbs2	0.907600735376492	1
Smoc2	0.373546932727326	1
Zfp51	0.601335398040755	-1
Zscan10	0.806434208232655	-1
Mmp25	0.164449083256997	1
Hcfc1r1	0.509622043908432	-1
Tnfrsf12a	0.76433375940603	1
Cldn6	0.958704674193921	1
Pkmyt1	0.595512791457397	-1
Paqr4	0.21958087686213	1
Flywch2	0.763388942466004	-1
Slc25a27	0.567385514892812	1
Pla2g7	0.000886563489884962	-1
Tnfrsf21	0.286812953548874	-1
Adgrf4	0.525284735144089	1
Cenpq	0.0748593744435315	-1
Mmut	0.951951593512777	1
Tbc1d5	0.754355131143084	-1
Rhag	0.891074524875623	-1
Satb1	0.0523569880573765	-1
Efhb	0.784406789622204	1
Cdc5l	0.881874708745291	-1
Spats1	0.902851492762236	1
Aars2	0.740220049724663	-1
Mrpl14	0.758959148279836	-1
Sgo1	0.720284572738267	1
Slc29a1	0.6925461243347	1
Sult1c1	0.695251703622728	1
Hsp90ab1	0.800906291978174	1
Slc5a7	0.033934593846045	-1
Nfkbie	0.565539545931861	-1
Tcte1	0.881122688629248	-1
Vegfa	0.245703604559451	-1
Gtpbp2	0.950094111269635	1
Polh	0.102537017381001	-1
Clic5	0.642206768491634	1
Enpp5	0.00901872214915968	-1
Enpp4	0.333731970451184	-1
Cyp39a1	0.554819069877475	-1
Calcr	0.0615944480097195	1
Fbxl17	0.428675164665117	-1
Rsph9	0.175930731629177	1
Mrps18a	0.794800565155803	-1
Crip3	0.51676041388213	1
Rrp36	0.347380235207984	-1
Ptk7	0.640055903029086	1
Cnpy3	0.327945816729092	-1
Ubr2	0.983712695875246	-1
Prph2	0.738589367189098	-1
Guca1b	0.98281781093863	-1
Taf8	0.721451353390132	-1
Guca1a	0.901361848808198	1
Gm20517	0.553118857459468	-1
Pgc	0.891074524875623	-1
Bysl	0.349118011510262	-1
Tfeb	0.237764214190543	1
Foxp4	0.398309172476181	1
Trem2	2.17345210508781e-15	1
Treml1	0.127663089746444	1
Nfya	0.785335045031818	1
Tspo2	0.702537836716866	-1
Kif6	0.172377148622707	1
Brd4	0.483204014826768	1
Stk38	0.0250257579966002	1
Ppil1	0.418410835110401	1
Cpne5	0.788174248448433	-1
Pi16	0.149408988712251	-1
Mtch1	0.866709575121912	-1
Fgd2	0.00355730943498378	1
Pim1	0.0595244823695049	-1
Ccdc167	0.339155513039049	-1
Cmtr1	0.527368145113096	1
Glo1	0.921937991059697	1
Glp1r	0.0889888301129712	1
Abcg1	0.594335859141246	-1
Rsph1	0.0964176889459818	1
Tmprss3	0.969233454419174	1
Slc37a1	0.76064370560739	1
Wdr4	0.803293854241713	1
Ndufv3	0.379386308678082	1
Cbs	0.686032169158308	1
Cryaa	0.154824127547894	-1
Sik1	0.796353791372513	-1
Arhgap28	0.603645685455324	-1
Epb41l3	0.0134848985989093	-1
Akap8	0.127453273099415	1
Myl12a	0.991580553235373	1
Myom1	0.0700722455756211	1
Wiz	0.220396223927546	1
Lpin2	0.708968231606082	1
Emilin2	0.892787112943456	1
Smchd1	0.430151795560179	-1
Cyp4f13	0.67513113220443	-1
Ndc80	0.142515563077524	1
Clip4	0.806562355919451	1
Lbh	0.0879415202292509	1
Galnt14	0.108768426346596	-1
Ehd3	0.60672489180173	1
Xdh	0.200014180559322	-1
Dpy30	0.747457354927636	1
Spast	0.552822944574101	-1
Slc30a6	0.648651405986532	-1
Prkd3	0.733403360066717	-1
Yipf4	0.676582688342632	-1
Birc6	0.230142086565285	-1
Crim1	0.0262192824228352	-1
Vit	0.781556630116943	-1
Strn	0.251585216364376	-1
Ttc27	0.252227781648966	1
Eif2ak2	0.346252407166178	1
Cebpz	0.845340884377005	1
Ndufaf7	0.118382009793823	-1
Pja2	1.24751634395043e-05	-1
Qpct	0.456132509953873	-1
Man2a1	0.0853061188274655	-1
Cyp1b1	0.283670003811675	-1
4930583I09Rik	0.854553508583796	1
Vapa	0.143267692343618	-1
Hnrnpll	0.63445401142143	1
Ralbp1	0.148140531545862	-1
Srsf7	0.1701792192133	-1
Twsg1	0.0817005517169578	1
Ndufv2	0.735151981604107	1
Washc1	0.017567753713721	1
Washc2	0.0927595558374194	1
Themis3	0.821035345793641	-1
Lhcgr	0.717842733299269	-1
Nrxn1	0.000322573542032147	-1
Cacna1h	0.198277791698942	1
Prss41	0.83454159003244	-1
Tedc2	0.720856563371305	1
Lrpprc	0.859160650107471	-1
Atp6v0c	0.175876390072726	-1
Pdpk1	0.0137127060781305	-1
Prss30	0.942199978495947	-1
Sbpl	0.891074524875623	-1
Prepl	0.262785342469147	-1
Abca3	0.694778243503575	-1
Slc3a1	0.0715346168070965	1
Eci1	0.298639304573682	-1
Six2	0.787889348987097	-1
Srbd1	0.307282331074567	-1
Dnase1l2	0.925801251384799	1
E4f1	0.622875739287078	1
Epas1	0.422409535096021	1
Mlst8	0.974772625437384	-1
Rhoq	0.26339962475251	1
Pigf	0.973888483459876	1
Cript	0.020788367562212	-1
Mcfd2	0.386250725214382	-1
Msh2	0.887062941952502	-1
Gtf2a1l	0.431075830398563	-1
Meiob	0.467095336105311	1
Hagh	0.820799764178553	1
Spsb3	0.794465172840398	-1
Mapk8ip3	0.174785032878863	-1
C3	0.0621532950954777	1
Jpt2	0.302277288468557	1
Tmem204	0.528433277088938	1
Ift140	0.29035020184694	1
Telo2	0.696668661065739	1
Tpsab1	0.891074524875623	-1
Tekt4	0.2050735713423	1
Sox8	0.801042324177865	1
Nme4	0.414828221293253	-1
Tmem8	0.922559554218875	-1
Mrpl28	0.324018271515716	-1
Axin1	0.317238655614727	1
Rgs11	0.140830964479493	-1
Fam234a	0.20566556880758	-1
Luc7l	0.0407506552899688	-1
Dusp1	0.651582119337098	-1
Bnip1	0.215356874662221	1
Phf1	0.110364406400128	1
Cuta	0.236609823013848	-1
Plin3	0.390409907412455	-1
Kdm4b	0.705179914968559	1
Rfx2	0.613368383161232	1
Acsbg2	0.640865682646627	1
Uqcc2	0.872667582022029	1
Acsbg3	0.75651797495928	1
Ip6k3	0.449009383872543	1
Grm8	0.583938610466106	-1
Mllt1	0.842249872401071	1
Nudt3	0.094109868559966	-1
Spdef	0.768065711463447	1
Snrpc	0.995186434815568	1
Taf11	0.360917580972157	-1
Anks1	0.694600726700286	-1
Zfp523	0.522521685588369	1
Fkbp5	0.174829671011163	1
Clps	0.846452732613702	1
Pdzph1	0.477755357691263	-1
Nudt12	0.753275349377509	-1
Cul2	0.00362976877204067	-1
Bambi	0.503595676980023	1
Mtpap	0.80980957244474	-1
Map3k8	0.386407842320477	1
Svil	0.67072527154708	-1
Zeb1	0.115942910890978	-1
Epc1	0.700934846148306	1
Sos1	0.709832161530724	1
Map4k3	0.583978380571888	-1
Tmem178	0.40355431406273	-1
Thumpd2	0.543527042020282	-1
Pkdcc	0.868879622543963	-1
Cox7a2l	0.267478851525568	1
Thada	0.547920341281529	-1
Dync2li1	0.464714742798591	-1
Abcg8	0.769779659213401	-1
Adcyap1	0.288790150891486	-1
Polr2d	0.567822511465396	-1
Slc25a46	0.596736205577321	-1
Sap130	0.473111923639594	1
Syt4	0.0532362160901608	-1
Adad2	0.589883388325702	1
Celf4	0.431760994755534	-1
Tpgs2	0.474499130676591	-1
Slc39a6	0.3555033552318	1
Elp2	0.247525489372108	-1
2700062C07Rik	0.49938108220001	-1
Zscan30	0.476093736035947	1
Zfp397	0.176866928676152	-1
Mapre2	0.000468850517579862	-1
Wac	0.740472092003955	1
Ccny	0.291001838856476	-1
Thoc1	0.418359564554362	-1
Rock1	0.119263905060768	1
Cyp4f14	0.779901647148994	1
Esco1	0.953978975056193	-1
Mib1	0.293258962143094	-1
Cyp4f41-ps	0.428727492706649	1
Zfp871	0.188248174146714	-1
Adamts10	0.380500838804613	1
Myo1f	0.196948172994891	1
Kifc5b	0.678321949652373	1
Dtna	0.830866379347818	-1
Cdh2	0.718258196986852	1
Tapbp	0.0607817465512526	1
