Name	Genes (tot)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)
tricosanoyl-CoA[c]	24	0.159522346714472	0.436628676807534	0.742278868200778	-0.936509426828871	0.825494519366733	0.966392969155418	0.426430210724488	0.334897195768153	0.841534008062522	-0.642727877676147	0.739799655707456	0.911569230940681	0.642727877676147	0.260200344292544	0.989580667327547
glycerol[c]	20	-0.170110287657532	0.56753829847243	0.815551013354484	0.804860942038721	0.21044996474058	0.966392969155418	-0.201837290028357	0.579978035891749	0.89073990612601	0.290249556746167	0.385812663164671	0.780976880046225	-0.290249556746167	0.614187336835329	0.989580667327547
phosphatidate-bile-PC pool[c]	20	0.319036432589167	0.374849442995131	0.742278868200778	-0.115102281767799	0.545817974331261	0.966392969155418	-0.324315249099275	0.627150312017454	0.905222157181537	0.400120421376322	0.344533911860692	0.780976880046225	-0.400120421376322	0.655466088139308	0.989580667327547
phosphatidate-LD-PC pool[c]	25	0.996289825106121	0.159554673046431	0.742278868200778	0.579148205137391	0.281244587965731	0.966392969155418	0.00162128327749082	0.499353201835459	0.841534008062522	1.21764845929191	0.11167879545651	0.780976880046225	-1.21764845929191	0.88832120454349	1
phosphatidate-LD-PE pool[c]	24	1.07437170431416	0.141328059600585	0.742278868200778	0.740656239290561	0.229450949545116	0.966392969155418	0.00162128327749082	0.499353201835459	0.841534008062522	1.19772086628419	0.11551285158885	0.780976880046225	-1.19772086628419	0.88448714841115	1
phosphatidate-LD-PI pool[c]	23	0.199125853339898	0.421082149064833	0.742278868200778	-0.283795984789952	0.611716634125428	0.966392969155418	-0.404570607457062	0.657103416278604	0.905222157181537	0.212808145110617	0.415738305192045	0.780976880046225	-0.212808145110617	0.584261694807955	0.989580667327547
phosphatidate-LD-PS pool[c]	24	1.07437170431416	0.141328059600585	0.742278868200778	0.740656239290561	0.229450949545116	0.966392969155418	0.00162128327749082	0.499353201835459	0.841534008062522	1.19772086628419	0.11551285158885	0.780976880046225	-1.19772086628419	0.88448714841115	1
phosphatidate-LD-SM pool[c]	20	0.319036432589167	0.374849442995131	0.742278868200778	-0.115102281767799	0.545817974331261	0.966392969155418	-0.324315249099275	0.627150312017454	0.905222157181537	0.400120421376322	0.344533911860692	0.780976880046225	-0.400120421376322	0.655466088139308	0.989580667327547
phosphatidate-LD-TAG pool[c]	31	0.381739873982935	0.351327160349196	0.742278868200778	-0.250791404868367	0.599012306410734	0.966392969155418	-0.366756949974899	0.64309983892134	0.905222157181537	0.79640078025313	0.212899562436454	0.780976880046225	-0.79640078025313	0.787100437563546	0.989580667327547
acyl-CoA pool[c]	24	0.321091014000958	0.374070709925779	0.742278868200778	-0.21587874442593	0.585458867030956	0.966392969155418	-0.216529005019347	0.585712290679318	0.891751443991635	-0.15506884967774	0.561616480275789	0.801465184526449	0.15506884967774	0.438383519724211	0.989580667327547
[protein]-L-tyrosine[c]	195	3.65880685822827	0.000126696105940541	0.00731581379062479	3.33409832456782	0.000427882006386497	0.0229344755423162	0.0232190548303838	0.490737769573914	0.841534008062522	2.61551420655052	0.00445466074248803	0.140452832821975	-2.61551420655052	0.995545339257512	1
[protein]-tyrosine-phosphate[c]	193	3.63967899739732	0.000136489063257925	0.00731581379062479	3.33409832456782	0.000427882006386497	0.0229344755423162	-0.0496749056217539	0.519809272911378	0.845587401220823	2.73901338491545	0.00308119322719782	0.127039966906003	-2.73901338491545	0.996918806772802	1
UDP-N-acetyl-D-galactosamine[g]	23	1.95210933840669	0.0254626123844808	0.426878990519257	1.29154220867131	0.0982578644069939	0.966392969155418	1.45362471848148	0.073025189979293	0.841534008062522	0.390137173802712	0.348217557868377	0.780976880046225	-0.390137173802712	0.651782442131623	0.989580667327547
H2O[p]	56	0.79061636595509	0.214583946798498	0.742278868200778	0.523641699692184	0.300263886155413	0.966392969155418	0.511266209452133	0.304582331310125	0.841534008062522	0.361769992404021	0.358761959005944	0.780976880046225	-0.361769992404021	0.641238040994055	0.989580667327547
H2O2[p]	24	0.0708504993214152	0.471758370064558	0.742278868200778	0.446003857157077	0.327797229860981	0.966392969155418	0.336052710380622	0.36841555914338	0.841534008062522	0.33755207834377	0.367850380198435	0.780976880046225	-0.33755207834377	0.632149619801565	0.989580667327547
O2[p]	32	0.596477148056764	0.275428257776289	0.742278868200778	1.12569462419795	0.130147399993502	0.966392969155418	0.103763037597619	0.458678699902822	0.841534008062522	0.820137880004418	0.206068754993193	0.780976880046225	-0.820137880004418	0.793931245006807	0.989580667327547
CoA[p]	45	0.404828246196112	0.342801882299115	0.742278868200778	0.297844817151344	0.382910803431543	0.966392969155418	0.0316745002134579	0.487365815281014	0.841534008062522	1.33560782154484	0.0908387461424973	0.780976880046225	-1.33560782154484	0.909161253857503	1
FAD[m]	31	1.23958458138194	0.107564543252829	0.742278868200778	-0.0284546370260808	0.511350226113123	0.966392969155418	1.47279878330323	0.0704026502621739	0.841534008062522	-1.26996652503975	0.897951722779514	0.988047795389292	1.26996652503975	0.102048277220486	0.989580667327547
FADH2[m]	31	1.23958458138194	0.107564543252829	0.742278868200778	-0.0284546370260808	0.511350226113123	0.966392969155418	1.47279878330323	0.0704026502621739	0.841534008062522	-1.26996652503975	0.897951722779514	0.988047795389292	1.26996652503975	0.102048277220486	0.989580667327547
H+[p]	102	0.0858103019136592	0.465808608472779	0.742278868200778	-0.36595974503413	0.642802443091923	0.966392969155418	-0.0895301325854736	0.535669696303879	0.851985036257802	1.44290778351464	0.0745232251291487	0.780976880046225	-1.44290778351464	0.925476774870851	1
NAD+[p]	34	-1.71359162571868	0.956698123690957	0.976743227234958	-1.25160593788113	0.894643255077677	0.966392969155418	-0.306267952797309	0.620299681240393	0.905222157181537	-0.543618811595169	0.70664809401037	0.88731709507966	0.543618811595169	0.29335190598963	0.989580667327547
NADH[p]	34	-1.71359162571868	0.956698123690957	0.976743227234958	-1.25160593788113	0.894643255077677	0.966392969155418	-0.306267952797309	0.620299681240393	0.905222157181537	-0.543618811595169	0.70664809401037	0.88731709507966	0.543618811595169	0.29335190598963	0.989580667327547
NADP+[p]	39	-0.518805750170237	0.698051896173054	0.940089990826023	-0.445443994522563	0.672000537643103	0.966392969155418	-1.03237221911038	0.84905110949088	0.955315037733213	1.84869612699349	0.0322508516321509	0.528952945249825	-1.84869612699349	0.967749148367849	1
NADPH[p]	39	-0.518805750170237	0.698051896173054	0.940089990826023	-0.445443994522563	0.672000537643103	0.966392969155418	-1.03237221911038	0.84905110949088	0.955315037733213	1.84869612699349	0.0322508516321509	0.528952945249825	-1.84869612699349	0.967749148367849	1
butyryl-CoA[m]	34	-0.19492288095572	0.577273339328978	0.82732221893137	-0.573925450038844	0.716990874897455	0.966392969155418	-1.34509808633969	0.910703219432759	0.955315037733213	0.719044163642137	0.236056854438837	0.780976880046225	-0.719044163642137	0.763943145561163	0.989580667327547
HCO3-[c]	46	0.665607521842703	0.252830998664279	0.742278868200778	1.6883632267224	0.0456707624847951	0.920319068472729	-1.37423466584849	0.915315579035224	0.955315037733213	2.25933685192929	0.0119312196115715	0.290687895991015	-2.25933685192929	0.988068780388428	1
ADP[m]	81	1.94058148423865	0.0261545308767169	0.426878990519257	-0.638869655287039	0.738546135037689	0.966392969155418	2.77657254520289	0.00274676870072469	0.16358533595427	-4.61984454446902	0.999998079861662	0.999999961923577	4.61984454446902	1.92013833835555e-06	0.000257298537339644
Pi[m]	49	1.3745475522607	0.0846358791185618	0.742278868200778	-0.703258986567089	0.759052817478725	0.966392969155418	2.12632691141688	0.0167380243886957	0.495860884225314	-3.15618813015712	0.99920077137722	0.999999961923577	3.15618813015712	0.000799228622780209	0.0389442310736538
dADP[c]	33	1.25868144968809	0.104072707176218	0.742278868200778	-0.197039314885076	0.578101614005658	0.966392969155418	1.64911329798824	0.0495622129024358	0.815176915030718	-1.84500645956933	0.967481700519312	0.999999961923577	1.84500645956933	0.0325182994806881	0.544681516301527
dAMP[c]	28	0.673991174582181	0.250158462285928	0.742278868200778	0.113356680813824	0.454873890991142	0.966392969155418	0.216020664550038	0.414485819927043	0.841534008062522	-1.24469346914398	0.893377776237325	0.988047795389292	1.24469346914398	0.106622223762675	0.989580667327547
ubiquinol[m]	66	2.42067734035943	0.00774581046468245	0.20758772045349	-1.16621621404888	0.878236480678692	0.966392969155418	4.1488645963282	1.67064180373812e-05	0.00298488002267878	-5.37601406238547	0.999999961923577	0.999999961923577	5.37601406238547	3.80764233954041e-08	1.02044814699683e-05
ubiquinone[m]	66	2.42067734035943	0.00774581046468245	0.20758772045349	-1.16621621404888	0.878236480678692	0.966392969155418	4.1488645963282	1.67064180373812e-05	0.00298488002267878	-5.37601406238547	0.999999961923577	0.999999961923577	5.37601406238547	3.80764233954041e-08	1.02044814699683e-05
Na+[c]	110	1.43420024786043	0.0757575631800812	0.742278868200778	-0.189686700093189	0.575222678308921	0.966392969155418	0.716374750778512	0.236879990669462	0.841534008062522	1.51910075709519	0.0643685681009604	0.780976880046225	-1.51910075709519	0.93563143189904	1
Na+[s]	108	1.4446092327757	0.0742838389749423	0.742278868200778	-0.151070761020741	0.560040051461224	0.966392969155418	0.716374750778512	0.236879990669462	0.841534008062522	1.45145408661179	0.073326729146348	0.780976880046225	-1.45145408661179	0.926673270853652	1
sphinganine[c]	21	1.06362655230813	0.143748954492989	0.742278868200778	0.337598130226824	0.367833025701805	0.966392969155418	0.722578428052668	0.234969462682319	0.841534008062522	0.455260646846837	0.324460867129677	0.780976880046225	-0.455260646846837	0.675539132870323	0.989580667327547
H2O[g]	49	1.35381935607515	0.0878970083969533	0.742278868200778	0.596544079494276	0.275405907967064	0.966392969155418	0.329827736572878	0.370765064148202	0.841534008062522	0.842859054617748	0.199653637778972	0.780976880046225	-0.842859054617748	0.800346362221028	0.989580667327547
acetate[c]	46	0.872155130969757	0.19156187674082	0.742278868200778	2.24541868577491	0.0123706334791035	0.488857366531352	-1.89151720163629	0.970722331523396	0.991061275612458	2.65150767774876	0.00400666455504032	0.140452832821975	-2.65150767774876	0.99599333544496	1
glycine[c]	60	-0.0417672024928498	0.516657859597264	0.758708528066119	-0.50037051442913	0.691592894472373	0.966392969155418	-0.108958099354037	0.543382137861567	0.856458958901486	0.0405814454042022	0.483814788196364	0.780976880046225	-0.0405814454042022	0.516185211803636	0.989580667327547
N-acetyl-S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine[c]	21	0.0155631948799827	0.493791434177854	0.742278868200778	0.108516986732791	0.456792803309481	0.966392969155418	-1.37475068075342	0.915395623482614	0.955315037733213	0.660099784628841	0.254594898450093	0.780976880046225	-0.660099784628841	0.745405101549907	0.989580667327547
NH4+[c]	46	0.239670574529452	0.405292824133609	0.742278868200778	1.4147792273159	0.0785666182334399	0.966392969155418	-1.63987795691665	0.949484727523492	0.980585383338327	1.31847364394488	0.0936725711209976	0.780976880046225	-1.31847364394488	0.906327428879002	1
S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine[c]	21	0.0155631948799827	0.493791434177854	0.742278868200778	0.108516986732791	0.456792803309481	0.966392969155418	-1.37475068075342	0.915395623482614	0.955315037733213	0.660099784628841	0.254594898450093	0.780976880046225	-0.660099784628841	0.745405101549907	0.989580667327547
choline[c]	23	0.784559320428383	0.216355994418359	0.742278868200778	0.552707160354253	0.290231974738224	0.966392969155418	-0.244261319869733	0.596485780733879	0.897863381829642	0.763536206299893	0.222571839064208	0.780976880046225	-0.763536206299893	0.777428160935791	0.989580667327547
H+[s]	141	2.79387296315684	0.00260404668666642	0.0930512682702134	3.14801793921622	0.000821908024692932	0.0400493364759465	0.0198743267085847	0.492071812709149	0.841534008062522	4.27022171879198	9.76393694545085e-06	0.000581496689195739	-4.27022171879198	0.999990236063055	1
CO2[c]	75	0.964539928519539	0.167387650026709	0.742278868200778	0.208050127702595	0.417594913671407	0.966392969155418	-0.491633590462211	0.688510803574714	0.905222157181537	1.24513078302629	0.106541840211025	0.780976880046225	-1.24513078302629	0.893458159788975	1
(10Z)-heptadecenoyl-CoA[c]	24	0.196211213371063	0.422222425824368	0.742278868200778	-0.784977087608882	0.783766498741419	0.966392969155418	0.306669643256841	0.379547419130154	0.841534008062522	-0.292107248807732	0.61489768773526	0.827804267963446	0.292107248807732	0.38510231226474	0.989580667327547
(11Z)-docosenoyl-CoA[c]	24	0.0776406777668797	0.469056941923167	0.742278868200778	-0.936509426828871	0.825494519366733	0.966392969155418	0.235341816852537	0.406971720619221	0.841534008062522	-0.573669739178302	0.716904345260385	0.88731709507966	0.573669739178302	0.283095654739615	0.989580667327547
(11Z)-eicosenoyl-CoA[c]	31	0.132431947154559	0.447321323515337	0.742278868200778	-0.848395070408617	0.801891006446792	0.966392969155418	0.0534369093643535	0.47869189889495	0.841534008062522	-0.0903115502207472	0.535980179044443	0.780976880046225	0.0903115502207472	0.464019820955557	0.989580667327547
(11Z,14Z)-eicosadienoyl-CoA[c]	31	0.132431947154559	0.447321323515337	0.742278868200778	-0.848395070408617	0.801891006446792	0.966392969155418	0.0534369093643535	0.47869189889495	0.841534008062522	-0.0903115502207472	0.535980179044443	0.780976880046225	0.0903115502207472	0.464019820955557	0.989580667327547
(11Z,14Z,17Z)-eicosatrienoyl-CoA[c]	31	0.132431947154559	0.447321323515337	0.742278868200778	-0.848395070408617	0.801891006446792	0.966392969155418	0.0534369093643535	0.47869189889495	0.841534008062522	-0.0903115502207472	0.535980179044443	0.780976880046225	0.0903115502207472	0.464019820955557	0.989580667327547
(13Z)-docosenoyl-CoA[c]	31	0.132431947154559	0.447321323515337	0.742278868200778	-0.848395070408617	0.801891006446792	0.966392969155418	0.0534369093643535	0.47869189889495	0.841534008062522	-0.0903115502207472	0.535980179044443	0.780976880046225	0.0903115502207472	0.464019820955557	0.989580667327547
(13Z)-octadecenoyl-CoA[c]	24	0.196211213371063	0.422222425824368	0.742278868200778	-0.784977087608882	0.783766498741419	0.966392969155418	0.306669643256841	0.379547419130154	0.841534008062522	-0.292107248807732	0.61489768773526	0.827804267963446	0.292107248807732	0.38510231226474	0.989580667327547
(13Z,16Z)-docosadienoyl-CoA[c]	24	0.0776406777668797	0.469056941923167	0.742278868200778	-0.936509426828871	0.825494519366733	0.966392969155418	0.235341816852537	0.406971720619221	0.841534008062522	-0.573669739178302	0.716904345260385	0.88731709507966	0.573669739178302	0.283095654739615	0.989580667327547
(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[c]	22	0.157219055957363	0.437536105289317	0.742278868200778	-0.936509426828871	0.825494519366733	0.966392969155418	0.505383208644719	0.306644855083326	0.841534008062522	-0.440210532531134	0.670107683981084	0.855185044318717	0.440210532531134	0.329892316018916	0.989580667327547
(5Z,8Z,11Z)-eicosatrienoyl-CoA[c]	25	0.350858365930028	0.362847303712684	0.742278868200778	-0.583987368924827	0.720385594923054	0.966392969155418	0.345697202836501	0.364785143311689	0.841534008062522	-0.0653069535386511	0.526035196978776	0.780976880046225	0.0653069535386511	0.473964803021224	0.989580667327547
(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c]	32	0.373492824443013	0.354390842433924	0.742278868200778	-0.561307349455879	0.712705983877294	0.966392969155418	0.146451675089586	0.441782418099072	0.841534008062522	0.352070456039414	0.362392712169451	0.780976880046225	-0.352070456039414	0.637607287830549	0.989580667327547
(6Z,9Z)-octadecadienoyl-CoA[c]	32	0.373492824443013	0.354390842433924	0.742278868200778	-0.561307349455879	0.712705983877294	0.966392969155418	0.146451675089586	0.441782418099072	0.841534008062522	0.352070456039414	0.362392712169451	0.780976880046225	-0.352070456039414	0.637607287830549	0.989580667327547
(7Z)-octadecenoyl-CoA[c]	22	0.308636992579136	0.378798838864986	0.742278868200778	-0.454577433947074	0.675293363811826	0.966392969155418	0.0826922611131163	0.467048119267512	0.841534008062522	0.566746946063704	0.285443060201944	0.780976880046225	-0.566746946063704	0.714556939798056	0.989580667327547
(7Z)-tetradecenoyl-CoA[c]	24	0.196211213371063	0.422222425824368	0.742278868200778	-0.784977087608882	0.783766498741419	0.966392969155418	0.306669643256841	0.379547419130154	0.841534008062522	-0.292107248807732	0.61489768773526	0.827804267963446	0.292107248807732	0.38510231226474	0.989580667327547
(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c]	29	0.203128771674268	0.419517191971931	0.742278868200778	-0.848395070408617	0.801891006446792	0.966392969155418	0.285326547378026	0.387696987969202	0.841534008062522	0.0447202475988656	0.482165147296108	0.780976880046225	-0.0447202475988656	0.517834852703892	0.989580667327547
(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[c]	31	0.132431947154559	0.447321323515337	0.742278868200778	-0.848395070408617	0.801891006446792	0.966392969155418	0.0534369093643535	0.47869189889495	0.841534008062522	-0.0903115502207472	0.535980179044443	0.780976880046225	0.0903115502207472	0.464019820955557	0.989580667327547
(8Z,11Z)-eicosadienoyl-CoA[c]	27	0.267959769005016	0.394365143139748	0.742278868200778	-0.583987368924827	0.720385594923054	0.966392969155418	0.0983242975064097	0.460837392520108	0.841534008062522	-0.204649068375396	0.581076842185346	0.811086425550379	0.204649068375396	0.418923157814654	0.989580667327547
(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c]	34	0.300194170171902	0.382014525830647	0.742278868200778	-0.561307349455879	0.712705983877294	0.966392969155418	-0.0665882530814088	0.526545251163766	0.845587401220823	0.212438786797295	0.415882364388836	0.780976880046225	-0.212438786797295	0.584117635611164	0.989580667327547
(9E)-octadecenoyl-CoA[c]	24	0.196211213371063	0.422222425824368	0.742278868200778	-0.784977087608882	0.783766498741419	0.966392969155418	0.306669643256841	0.379547419130154	0.841534008062522	-0.292107248807732	0.61489768773526	0.827804267963446	0.292107248807732	0.38510231226474	0.989580667327547
(9E)-tetradecenoyl-CoA[c]	24	0.196211213371063	0.422222425824368	0.742278868200778	-0.784977087608882	0.783766498741419	0.966392969155418	0.306669643256841	0.379547419130154	0.841534008062522	-0.292107248807732	0.61489768773526	0.827804267963446	0.292107248807732	0.38510231226474	0.989580667327547
10,13,16,19-docosatetraenoyl-CoA[c]	31	0.132431947154559	0.447321323515337	0.742278868200778	-0.848395070408617	0.801891006446792	0.966392969155418	0.0534369093643535	0.47869189889495	0.841534008062522	-0.0903115502207472	0.535980179044443	0.780976880046225	0.0903115502207472	0.464019820955557	0.989580667327547
10,13,16-docosatrienoyl-CoA[c]	24	0.0776406777668797	0.469056941923167	0.742278868200778	-0.936509426828871	0.825494519366733	0.966392969155418	0.235341816852537	0.406971720619221	0.841534008062522	-0.573669739178302	0.716904345260385	0.88731709507966	0.573669739178302	0.283095654739615	0.989580667327547
13,16,19-docosatrienoyl-CoA[c]	24	0.0776406777668797	0.469056941923167	0.742278868200778	-0.936509426828871	0.825494519366733	0.966392969155418	0.235341816852537	0.406971720619221	0.841534008062522	-0.573669739178302	0.716904345260385	0.88731709507966	0.573669739178302	0.283095654739615	0.989580667327547
5-tetradecenoyl-CoA[c]	24	0.196211213371063	0.422222425824368	0.742278868200778	-0.784977087608882	0.783766498741419	0.966392969155418	0.306669643256841	0.379547419130154	0.841534008062522	-0.292107248807732	0.61489768773526	0.827804267963446	0.292107248807732	0.38510231226474	0.989580667327547
7-hexadecenoyl-CoA[c]	24	0.196211213371063	0.422222425824368	0.742278868200778	-0.784977087608882	0.783766498741419	0.966392969155418	0.306669643256841	0.379547419130154	0.841534008062522	-0.292107248807732	0.61489768773526	0.827804267963446	0.292107248807732	0.38510231226474	0.989580667327547
9-eicosenoyl-CoA[c]	31	0.132431947154559	0.447321323515337	0.742278868200778	-0.848395070408617	0.801891006446792	0.966392969155418	0.0534369093643535	0.47869189889495	0.841534008062522	-0.0903115502207472	0.535980179044443	0.780976880046225	0.0903115502207472	0.464019820955557	0.989580667327547
9-heptadecenoyl-CoA[c]	24	0.196211213371063	0.422222425824368	0.742278868200778	-0.784977087608882	0.783766498741419	0.966392969155418	0.306669643256841	0.379547419130154	0.841534008062522	-0.292107248807732	0.61489768773526	0.827804267963446	0.292107248807732	0.38510231226474	0.989580667327547
cis-vaccenoyl-CoA[c]	31	0.236869717270131	0.406378931805123	0.742278868200778	-0.727698486153413	0.766600911375959	0.966392969155418	0.110581567538297	0.455974082401325	0.841534008062522	0.157290208693592	0.437508068270492	0.780976880046225	-0.157290208693592	0.562491931729508	0.989580667327547
dihomo-gamma-linolenoyl-CoA[c]	34	0.300194170171902	0.382014525830647	0.742278868200778	-0.561307349455879	0.712705983877294	0.966392969155418	-0.0665882530814088	0.526545251163766	0.845587401220823	0.212438786797295	0.415882364388836	0.780976880046225	-0.212438786797295	0.584117635611164	0.989580667327547
eicosanoyl-CoA[c]	31	0.132431947154559	0.447321323515337	0.742278868200778	-0.848395070408617	0.801891006446792	0.966392969155418	0.0534369093643535	0.47869189889495	0.841534008062522	-0.0903115502207472	0.535980179044443	0.780976880046225	0.0903115502207472	0.464019820955557	0.989580667327547
gamma-linolenoyl-CoA[c]	32	0.373492824443013	0.354390842433924	0.742278868200778	-0.561307349455879	0.712705983877294	0.966392969155418	0.146451675089586	0.441782418099072	0.841534008062522	0.352070456039414	0.362392712169451	0.780976880046225	-0.352070456039414	0.637607287830549	0.989580667327547
heneicosanoyl-CoA[c]	31	0.132431947154559	0.447321323515337	0.742278868200778	-0.848395070408617	0.801891006446792	0.966392969155418	0.0534369093643535	0.47869189889495	0.841534008062522	-0.0903115502207472	0.535980179044443	0.780976880046225	0.0903115502207472	0.464019820955557	0.989580667327547
heptadecanoyl-CoA[c]	31	0.236869717270131	0.406378931805123	0.742278868200778	-0.727698486153413	0.766600911375959	0.966392969155418	0.110581567538297	0.455974082401325	0.841534008062522	0.157290208693592	0.437508068270492	0.780976880046225	-0.157290208693592	0.562491931729508	0.989580667327547
lauroyl-CoA[c]	22	0.157219055957363	0.437536105289317	0.742278868200778	-0.936509426828871	0.825494519366733	0.966392969155418	0.505383208644719	0.306644855083326	0.841534008062522	-0.440210532531134	0.670107683981084	0.855185044318717	0.440210532531134	0.329892316018916	0.989580667327547
linolenoyl-CoA[c]	32	0.373492824443013	0.354390842433924	0.742278868200778	-0.561307349455879	0.712705983877294	0.966392969155418	0.146451675089586	0.441782418099072	0.841534008062522	0.352070456039414	0.362392712169451	0.780976880046225	-0.352070456039414	0.637607287830549	0.989580667327547
myristoyl-CoA[c]	27	0.0452091779066898	0.481970289409998	0.742278868200778	-0.846334022256143	0.801316783331174	0.966392969155418	-0.0506688322740739	0.520205293511745	0.845587401220823	-0.0579565869476563	0.523108395518555	0.780976880046225	0.0579565869476563	0.476891604481445	0.989580667327547
nonadecanoyl-CoA[c]	31	0.132431947154559	0.447321323515337	0.742278868200778	-0.848395070408617	0.801891006446792	0.966392969155418	0.0534369093643535	0.47869189889495	0.841534008062522	-0.0903115502207472	0.535980179044443	0.780976880046225	0.0903115502207472	0.464019820955557	0.989580667327547
oleoyl-CoA[c]	36	0.326530381825936	0.372011553236793	0.742278868200778	-0.717532381261237	0.763477168215758	0.966392969155418	0.187805030178577	0.425514746211463	0.841534008062522	0.263915115825575	0.395922663864488	0.780976880046225	-0.263915115825575	0.604077336135512	0.989580667327547
palmitoleoyl-CoA[c]	28	0.110550443525811	0.455986423421322	0.742278868200778	-0.866958706455466	0.807017682282086	0.966392969155418	0.110581567538297	0.455974082401325	0.841534008062522	-0.253020339741879	0.599873752179172	0.827804267963446	0.253020339741879	0.400126247820828	0.989580667327547
pentadecanoyl-CoA[c]	22	0.157219055957363	0.437536105289317	0.742278868200778	-0.936509426828871	0.825494519366733	0.966392969155418	0.505383208644719	0.306644855083326	0.841534008062522	-0.440210532531134	0.670107683981084	0.855185044318717	0.440210532531134	0.329892316018916	0.989580667327547
tridecanoyl-CoA[c]	22	0.157219055957363	0.437536105289317	0.742278868200778	-0.936509426828871	0.825494519366733	0.966392969155418	0.505383208644719	0.306644855083326	0.841534008062522	-0.440210532531134	0.670107683981084	0.855185044318717	0.440210532531134	0.329892316018916	0.989580667327547
ATP[p]	24	0.847999523428115	0.198219118070997	0.742278868200778	-0.172982344517669	0.56866734727773	0.966392969155418	0.954590078507046	0.169892518227995	0.841534008062522	-0.733251716213949	0.768297540954291	0.917877807927362	0.733251716213949	0.231702459045709	0.989580667327547
CoA[r]	21	0.389239540136419	0.348549478198835	0.742278868200778	0.0401602516742242	0.483982683308309	0.966392969155418	-0.460567158165994	0.677445410748265	0.905222157181537	0.70894528394133	0.239179216067745	0.780976880046225	-0.70894528394133	0.760820783932255	0.989580667327547
Pi[s]	48	1.55470308733577	0.0600083994943807	0.670093794353918	1.06979676519282	0.142355399341876	0.966392969155418	0.122795300988568	0.451134597683852	0.841534008062522	1.33680154086577	0.0906437130537374	0.780976880046225	-1.33680154086577	0.909356286946263	1
H2O[l]	104	6.6339861261953	1.63370276708409e-11	1.53316826470713e-09	9.74003564701344	1.01741483087467e-22	9.0889058224804e-21	-2.86005860266645	0.997882186352976	0.997882186352976	11.2891430340046	7.42386122146007e-30	1.3263965382342e-27	-11.2891430340046	1	1
Pi[l]	30	6.47344151566012	4.78977515158118e-11	3.66759925892502e-09	10.3092164909429	3.20105595748883e-25	3.43153198642802e-23	-1.37933558987483	0.916104345885955	0.955315037733213	9.9915350574969	8.29955061795217e-24	7.41426521870394e-22	-9.9915350574969	1	1
adenosine[c]	25	0.359970041954383	0.359434768473384	0.742278868200778	-0.0254199126176933	0.510139985866463	0.966392969155418	-1.06216180864378	0.855918882779497	0.955315037733213	2.22107207711759	0.0131730399651923	0.294197892555961	-2.22107207711759	0.986826960034808	1
CMP[c]	44	1.0836764490329	0.13925414063951	0.742278868200778	-0.525070353852813	0.700232857901496	0.966392969155418	1.45255357143549	0.0731738724327963	0.841534008062522	-2.42898804148506	0.99242948413338	0.999999961923577	2.42898804148506	0.00757051586661965	0.184445295659461
cytidine[c]	26	-0.836732088353946	0.798628410996348	0.976674669853302	-0.614337193393959	0.730503735198655	0.966392969155418	-0.38569160589915	0.650137459865879	0.905222157181537	-0.36536986184264	0.642582332388587	0.846052784658469	0.36536986184264	0.357417667611413	0.989580667327547
GMP[c]	47	0.802420147897491	0.211154981129456	0.742278868200778	0.149303285809323	0.440657161317129	0.966392969155418	0.0183773790190135	0.492668899161753	0.841534008062522	-0.751643014882937	0.773867115963798	0.917877807927362	0.751643014882937	0.226132884036202	0.989580667327547
IMP[c]	22	0.216946997812953	0.414124825372738	0.742278868200778	0.390771502275347	0.347983070651664	0.966392969155418	-0.810592355194656	0.791200095746391	0.92192011156536	-0.745734380669342	0.772086056927471	0.917877807927362	0.745734380669342	0.22791394307253	0.989580667327547
nicotinate ribonucleotide[c]	20	0.749326645836464	0.226830175715448	0.742278868200778	1.33901577981081	0.0902827679539885	0.966392969155418	-1.31891459432212	0.906401166765343	0.955315037733213	1.19113686205885	0.116799930430526	0.780976880046225	-1.19113686205885	0.883200069569474	1
6,7-dihydro-5-oxo-12-epi-LTB4[c]	30	-1.36753485966111	0.914271140771989	0.976674669853302	-1.62444777069312	0.947859860628099	0.966392969155418	-0.446782481084759	0.672483939214988	0.905222157181537	0.313572552380819	0.376922854414761	0.780976880046225	-0.313572552380819	0.623077145585239	0.989580667327547
6,7-dihydro-5-oxo-12-epi-LTB4[m]	30	-1.36753485966111	0.914271140771989	0.976674669853302	-1.62444777069312	0.947859860628099	0.966392969155418	-0.446782481084759	0.672483939214988	0.905222157181537	0.313572552380819	0.376922854414761	0.780976880046225	-0.313572552380819	0.623077145585239	0.989580667327547
